step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command,controller,price_per_kwh_action,pv_kw_action,soc_action,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,tes_set_written
2630,11270,2024-04-28 09:30:00,0.0,13.568406597455612,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.569245201519681,26.487354634999317,20.15,13.587257786562033,2055.325990706023,6836.3902306716345,10007.52233622733,10007.52233622733,0.0,10007.52233622733,72.55453693764815,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2631,11271,2024-04-28 09:45:00,0.0,13.568965596747404,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.569804953908005,26.50133667134569,21.0,14.017973999725175,2055.3307893026395,6836.435953553088,9987.159932539125,9987.159932539129,0.0,9987.159932539125,72.40690951090866,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2632,11272,2024-04-28 10:00:00,0.0,13.56952507974792,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.570365288016822,26.508154316886902,21.5,13.852545945034194,2056.458454843217,6840.4571118434205,10041.771813258812,10041.771813258812,4480.98,5560.791813258813,208.52969299720547,0.15,0.0,no_mpc,0.15,4480.98,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2633,11273,2024-04-28 10:15:00,0.0,13.570085122992763,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.570925893387923,26.512059261953347,22.0,13.656174714606998,2057.0720865235307,6842.466003444327,10057.784558530191,10057.78455853019,0.0,10057.784558530191,72.9189380493439,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2634,11274,2024-04-28 10:30:00,0.0,13.570645592735053,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.571486643805784,26.51496803300244,22.5,13.426887328392715,2057.57546770225,6843.407889855079,10074.604178950385,10074.604178950385,0.0,10074.604178950385,73.0408802973903,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2635,11275,2024-04-28 10:45:00,0.0,13.571206270616713,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.57204749609109,26.51765518999818,23.0,13.162517489290952,2057.902387831078,6843.8923772296175,10094.164053054634,10094.164053054634,0.0,10094.164053054634,73.1826893846461,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2636,11276,2024-04-28 11:00:00,0.0,13.571767071979467,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.572608440635547,26.51502168027707,23.05,13.07154524129954,2058.7651088234907,6846.7614975817605,10086.388694087147,10086.388694087147,4810.92,5275.468694087147,109.4659754023083,0.083,0.0,no_mpc,0.083,4810.92,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2637,11277,2024-04-28 11:15:00,0.0,13.572327970397522,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.573169246892952,26.510133043218495,23.1,12.979602121144271,2059.1841398624147,6848.15505412267,10092.190923705253,10092.190923705253,0.0,10092.190923705253,73.16838419686309,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2638,11278,2024-04-28 11:30:00,0.0,13.572888845782572,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.573729817147589,26.504355198568067,23.15,12.886677387706062,2059.3727594248826,6848.782339456222,10098.307928689735,10098.307928689735,0.0,10098.307928689735,73.21273248300058,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2639,11279,2024-04-28 11:45:00,0.0,13.573449534036294,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.574290112876641,26.49823084410647,23.2,12.79274968716998,2059.463564182472,6849.0843255912105,10104.427527477359,10104.427527477357,0.0,10104.427527477359,73.25709957421086,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2640,11280,2024-04-28 12:00:00,0.0,13.574009967026427,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.57485011908405,26.50205533580547,23.4,13.325618235359435,2058.027052548844,6844.306970223276,10020.00536419987,10020.00536419987,4812.66,5207.345364199869,37.75325389044905,0.029,0.0,no_mpc,0.029,4812.66,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2641,11281,2024-04-28 12:15:00,0.0,13.574570118003123,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.575410266871655,26.509866229995083,23.6,13.858821531992795,2057.0065573841125,6842.318831936951,9989.750579930766,9989.750579930766,0.0,9989.750579930766,72.42569170449805,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2642,11282,2024-04-28 12:30:00,0.0,13.575130195015147,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.575970728970319,26.518993814451118,23.8,14.392254151173617,2057.564954391356,6841.7609740637245,9965.01887368069,9965.01887368069,0.0,9965.01887368069,72.246386834185,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2643,11283,2024-04-28 12:45:00,0.0,13.575690499937899,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.576531562418053,26.528382166198828,24.0,14.92581211328525,2059.537313664885,6841.772976268437,9943.768545179666,9943.768545179666,0.0,9943.768545179666,72.09232195255258,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2644,11284,2024-04-28 13:00:00,0.0,13.57625114771234,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.577092778497235,26.532793208861943,24.25,14.810968563855482,2059.9878756552175,6844.384020449059,9992.714506110458,9992.714506110458,4476.54,5516.174506110458,114.46062100179202,0.083,0.0,no_mpc,0.083,4476.54,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2645,11285,2024-04-28 13:15:00,0.0,13.576812172493542,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.577654161521984,26.535165957686804,24.5,14.687669965437118,2059.829569262471,6845.602292309798,10000.806688346865,10000.806688346867,0.0,10000.806688346865,72.50584849051478,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2646,11286,2024-04-28 13:30:00,0.0,13.577373472020891,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.578215623160728,26.5368208958824,24.75,14.555647965808316,2059.487239481713,6846.09071367892,10007.670781394634,10007.670781394634,0.0,10007.670781394634,72.5556131651111,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2647,11287,2024-04-28 13:45:00,0.0,13.57793489438032,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.578777132308327,26.538287477242363,25.0,14.414599433357198,2059.1030962138343,6846.274544523001,10015.086184008858,10015.086184008856,0.0,10015.086184008858,72.60937483406423,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2648,11288,2024-04-28 14:00:00,0.0,13.578496379771627,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.57933868080799,26.542391539471566,25.05,14.216689797787682,2058.2564304318303,6845.006973533016,10028.642547638163,10028.642547638163,3807.12,6221.522547638163,129.09659286349188,0.083,0.0,no_mpc,0.083,3807.12,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2649,11289,2024-04-28 14:15:00,0.0,13.579057908589773,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.57990038293283,26.54774067631807,25.1,14.015979052904736,2057.761039024466,6844.38386283823,10039.275299168688,10039.275299168688,0.0,10039.275299168688,72.784745918973,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2650,11290,2024-04-28 14:30:00,0.0,13.579619533894515,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.580462292630381,26.553705843916195,25.15,13.812404993257266,2057.542490489522,6844.09950400703,10050.587383819204,10050.587383819204,0.0,10050.587383819204,72.86675853268923,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2651,11291,2024-04-28 14:45:00,0.0,13.580181339810238,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.581024436586905,26.560034547847334,25.2,13.605915750962644,2057.546999756163,6843.94967348161,10062.66844820221,10062.66844820221,0.0,10062.66844820221,72.95434624946603,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2652,11292,2024-04-28 15:00:00,0.0,13.580743366640212,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.581586830543785,26.561084799401495,25.4,13.8876814254408,2058.3083216251434,6846.603775992276,10010.730058074974,10010.730058074974,2831.28,7179.450058074974,148.9735887050557,0.083,0.0,no_mpc,0.083,2831.28,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2653,11293,2024-04-28 15:15:00,0.0,13.581305635584082,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.582149245766969,26.559717078058394,25.6,14.170672375869739,2058.9849532487933,6847.899326479053,9995.978979497888,9995.978979497886,0.0,9995.978979497888,72.4708476013597,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2654,11294,2024-04-28 15:30:00,0.0,13.581868040200211,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.582711577484107,26.557200674402626,25.8,14.454871767416822,2059.7979269691114,6848.47343740856,9983.052190178743,9983.052190178743,0.0,9983.052190178743,72.37712837879589,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2655,11295,2024-04-28 15:45:00,0.0,13.582430413650846,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.58327377592719,26.554067336508425,26.0,14.740270111647808,2060.8752690216565,6848.7371121601445,9970.896930812796,9970.896930812796,0.0,9970.896930812796,72.28900274839278,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2656,11296,2024-04-28 16:00:00,0.0,13.58299267873304,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.58383581436531,26.553276089066273,26.0,14.740270111647808,2060.5733167135572,6847.468913152475,9989.861015212158,9989.861015212158,1616.7,8373.161015212158,173.74309106565227,0.083,0.0,no_mpc,0.083,1616.7,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2657,11297,2024-04-28 16:15:00,0.0,13.583554797171526,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.584397794293373,26.553468380249065,26.0,14.740270111647808,2060.3763656807237,6846.8144272150275,9990.283015684665,9990.283015684665,0.0,9990.283015684665,72.42955186371383,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2658,11298,2024-04-28 16:30:00,0.0,13.584116806374753,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.584959758327473,26.554029163443143,26.0,14.740270111647808,2060.2757121264995,6846.479946477095,9990.156403745568,9990.156403745568,0.0,9990.156403745568,72.42863392715537,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2659,11299,2024-04-28 16:45:00,0.0,13.584678778347083,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.585521722436328,26.554710910136272,26.0,14.740270111647808,2060.2115653259616,6846.266780937683,9990.081926406003,9990.081926406003,0.0,9990.081926406003,72.42809396644353,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2660,11300,2024-04-28 17:00:00,0.0,13.585240742409853,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.586083691867145,26.562402451918047,25.85,14.63274198061131,2058.7148435994127,6842.62056778559,10000.986436600091,10000.986436600091,436.98,9564.006436600092,358.65024137250344,0.15,0.0,no_mpc,0.15,436.98,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2661,11301,2024-04-28 17:15:00,0.0,13.58580270918122,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.586645970358044,26.57311252831621,25.7,14.52520084636679,2057.801645194752,6840.846230475642,10005.559149997178,10005.559149997178,0.0,10005.559149997178,72.54030383747954,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2662,11302,2024-04-28 17:30:00,0.0,13.586364833157464,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.587208688695164,26.585052546012534,25.549999999999997,14.417636903612403,2057.2284155179727,6840.034023775882,10010.412127619402,10010.412127619402,0.0,10010.412127619402,72.57548792524067,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2663,11303,2024-04-28 17:45:00,0.0,13.586927331542316,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.587771900152708,26.597507247701337,25.4,14.310059881034144,2056.821035132184,6839.605294984075,10015.576259764624,10015.576259764623,0.0,10015.576259764624,72.61292788329354,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2664,11304,2024-04-28 18:00:00,0.0,13.587490296467317,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.5883356270137,26.59595526794594,24.799999999999997,14.355767643404876,2058.905764353145,6846.251047846749,10004.916616596915,10004.916616596915,19.5,9985.416616596915,374.4531231223843,0.15,0.0,no_mpc,0.15,19.5,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2665,11305,2024-04-28 18:15:00,0.0,13.588053765605808,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.588899262326398,26.58824689521353,24.2,14.374524989453281,2059.8435634434127,6849.194583816533,10006.738937203869,10006.738937203869,0.0,10006.738937203869,72.54885729472805,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2666,11306,2024-04-28 18:30:00,0.0,13.588617446706364,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.589462539331311,26.577898767669648,23.6,14.367745033626953,2060.1336486040364,6850.202801460143,10009.29830969254,10009.29830969254,0.0,10009.29830969254,72.56741274527091,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2667,11307,2024-04-28 18:45:00,0.0,13.589180902858807,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.590025343663317,26.56634828159755,23.0,14.336742160684986,2060.1203152741828,6850.4042109477505,10012.583538281055,10012.583538281055,0.0,10012.583538281055,72.59123065253765,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2668,11308,2024-04-28 19:00:00,0.0,13.589743943535659,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.590587623238699,26.561258717195344,22.5,14.158104740435894,2058.686257217824,6846.803585120318,10030.967882243933,10030.967882243933,0.0,10030.967882243933,451.39355470097695,0.18,0.0,no_mpc,0.18,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2669,11309,2024-04-28 19:15:00,0.0,13.590306485467277,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.591149658044365,26.5589665384598,22.0,13.971172168785067,2057.875810524724,6844.917491356272,10041.037663004798,10041.037663004794,0.0,10041.037663004798,72.79752305678478,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2670,11310,2024-04-28 19:30:00,0.0,13.590868642687548,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.591711569297011,26.55783679925499,21.5,13.776170650871336,2057.4890430486967,6843.937613883494,10052.026788847625,10052.026788847625,0.0,10052.026788847625,72.87719421914528,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2671,11311,2024-04-28 19:45:00,0.0,13.59143061570184,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.592273407380098,26.557226145332297,21.0,13.573302824280445,2057.3870675965622,6843.3343923268185,10064.134318401597,10064.134318401595,0.0,10064.134318401597,72.96497380841159,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2672,11312,2024-04-28 20:00:00,0.0,13.591992490378708,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.592835194782161,26.561376891221265,21.05,13.573924389219316,2056.6310248576015,6840.782274479546,10046.913939390794,10046.913939390794,0.0,10046.913939390794,452.1111272725857,0.18,0.0,no_mpc,0.18,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2673,11313,2024-04-28 20:15:00,0.0,13.592554303104345,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.593397137831644,26.56761101994852,21.1,13.574354416410142,2056.2524812438037,6839.5244698559145,10045.887964348269,10045.887964348269,0.0,10045.887964348269,72.83268774152495,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2674,11314,2024-04-28 20:30:00,0.0,13.593116168343444,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.593959326788317,26.574736490328085,21.15,13.574590905737647,2056.0751432824854,6838.935343499105,10045.72027865236,10045.72027865236,0.0,10045.72027865236,72.83147202022961,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2675,11315,2024-04-28 20:45:00,0.0,13.593678234325537,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.594521800267362,26.582276313119657,21.2,13.57463056721401,2055.983081404668,6838.629282441496,10045.688168433895,10045.688168433897,0.0,10045.688168433895,72.83123922114574,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2676,11316,2024-04-28 21:00:00,0.0,13.594240565548345,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.595084576216777,26.580905597744174,20.15,13.368445015637572,2057.4683213879334,6842.733013695452,10076.220520786776,10076.220520786777,0.0,10076.220520786776,377.85826952950407,0.15,0.0,no_mpc,0.15,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2677,11317,2024-04-28 21:15:00,0.0,13.594803190263429,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.595647268512613,26.575649908875224,19.1,13.105488358984427,2058.077757430616,6844.475597635295,10098.50894952593,10098.50894952593,0.0,10098.50894952593,73.214189884063,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2678,11318,2024-04-28 21:30:00,0.0,13.595365924408766,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.596209708821343,26.568775189084306,18.05,12.789735377258065,2058.2311765889494,6844.985818243642,10123.826560822801,10123.826560822801,0.0,10123.826560822801,73.39774256596532,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2679,11319,2024-04-28 21:45:00,0.0,13.595928490694382,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.596771826995539,26.561201289213056,17.0,12.424691754339834,2058.230414454204,6844.983283639375,10153.361322515626,10153.361322515628,0.0,10153.361322515626,73.61186958823829,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2680,11320,2024-04-28 22:00:00,0.0,13.596490769922216,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.597333592756737,26.557891676597745,16.75,12.209451581053859,2057.5341667524003,6842.667797556451,10153.627459783336,10153.627459783336,0.0,10153.627459783336,210.68776979050423,0.083,0.0,no_mpc,0.083,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2681,11321,2024-04-28 22:15:00,0.0,13.597052711916788,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.597895190892249,26.556480840797576,16.5,11.994193615254117,2057.172186297657,6841.463972103128,10168.072577255243,10168.072577255243,0.0,10168.072577255243,73.71852618510052,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2682,11322,2024-04-28 22:30:00,0.0,13.597614393857477,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.598456703685935,26.55591026002303,16.25,11.778917264253588,2056.985992238911,6840.844753180562,10183.75457402844,10183.754574028439,0.0,10183.75457402844,73.8322206617062,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2683,11323,2024-04-28 22:45:00,0.0,13.598175949309063,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.599018167553862,26.555760021107567,16.0,11.563618159322969,2056.8729185859793,6840.468708176709,10200.047533771361,10200.04753377136,0.0,10200.047533771361,73.95034461984237,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2684,11324,2024-04-28 23:00:00,0.0,13.598737437658123,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.599579600709573,26.55806549546387,16.775,11.898255635587775,2056.525270930965,6839.312548802881,10122.000316741603,10122.000316741603,0.0,10122.000316741603,210.03150657238828,0.083,0.0,no_mpc,0.083,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2685,11325,2024-04-28 23:15:00,0.0,13.59929888615767,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.60014110957102,26.561445354639194,17.55,12.210870052654514,2056.381792306982,6838.835387074131,10101.32198678335,10101.321986783347,0.0,10101.32198678335,73.2345844041793,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2686,11326,2024-04-28 23:30:00,0.0,13.599860357172371,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.600702740679749,26.565296598269786,18.325000000000003,12.500480658313396,2056.340908960936,6838.699422792242,10084.911924679272,10084.911924679272,0.0,10084.911924679272,73.11561145392473,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2687,11327,2024-04-28 23:45:00,0.0,13.600421927139024,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.601264514456098,26.569391303769574,19.1,12.76602252856556,2056.342183461628,6838.703661353616,10070.743566523912,10070.743566523914,0.0,10070.743566523912,73.01289085729836,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2688,11328,2024-04-29 00:00:00,0.0,13.600983629610669,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.601826441451927,26.569186381522172,18.325000000000003,12.368851475629286,2056.9300162054396,6840.658595687843,10156.636539211016,10156.636539211018,0.0,10156.636539211016,73.63561490927988,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2689,11329,2024-04-29 00:15:00,0.0,13.601545479981755,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.602388335345374,26.567202414321287,17.55,11.957137123361383,2057.1599815495806,6841.423383208913,10190.769494726486,10190.769494726486,0.0,10190.769494726486,73.88307883676703,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2690,11330,2024-04-29 00:30:00,0.0,13.602107390429527,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.602950119057255,26.56456005765044,16.775,11.531346826932094,2057.207629337857,6841.581843754419,10225.571349041233,10225.571349041234,0.0,10225.571349041233,74.13539228054894,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2691,11331,2024-04-29 00:45:00,0.0,13.602669229234806,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.603511764051456,26.561701137375987,16.0,11.0918866324016,2057.181265650919,6841.49416698358,10263.610694758443,10263.610694758443,0.0,10263.610694758443,74.41117753699872,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2692,11332,2024-04-29 01:00:00,0.0,13.603230943587214,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.604073260954193,26.560978561075444,16.0,11.0918866324016,2056.8481535565165,6840.386348003863,10215.942142763239,10215.942142763237,0.0,10215.942142763239,74.06558053503349,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2693,11333,2024-04-29 01:15:00,0.0,13.603792514542523,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.604634702350266,26.561169949493006,16.0,11.0918866324016,2056.688621907993,6839.855799305483,10214.102529337859,10214.102529337859,0.0,10214.102529337859,74.05224333769948,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2694,11334,2024-04-29 01:30:00,0.0,13.604353983692485,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.605196127836127,26.56173072455122,16.0,11.0918866324016,2056.6182962529497,6839.621919789466,10214.001990378263,10214.001990378263,0.0,10214.001990378263,74.0515144302424,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2695,11335,2024-04-29 01:45:00,0.0,13.604915417131222,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.60575755342668,26.56244614421844,16.0,11.0918866324016,2056.5842845336792,6839.508808231004,10213.958800709994,10213.958800709994,0.0,10213.958800709994,74.05120130514746,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2696,11336,2024-04-29 02:00:00,0.0,13.605476842660138,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.606318985816706,26.566668160415283,16.425,11.329180854653156,2056.0806469447716,6837.833878712483,10170.641630515862,10170.64163051586,0.0,10170.641630515862,73.73715182124,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
