step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th
48,8688,2024-04-01 12:00:00,default_mpc,0.029,1579.44,0.3977087487335982,0.0035554154877039156,0.0,6818.708527601234,optimal_relaxed_modes,0.001106200012145564,False,,-15.999369694667621
49,8689,2024-04-01 12:15:00,default_mpc,0.029,0.0,0.44104825633185135,-0.26691147441545543,0.0,8036.032750888626,optimal_relaxed_modes,0.0016169000009540468,False,,1201.1016348695493
50,8690,2024-04-01 12:30:00,default_mpc,0.029,0.0,0.48124498607240807,1.0,0.0,2335.1383767691505,optimal_relaxed_modes,0.0012544000055640936,False,,-4500.0
51,8691,2024-04-01 12:45:00,default_mpc,0.029,0.0,0.3459682650439346,-0.769431114086592,0.0,10297.768525580605,optimal_relaxed_modes,0.0017732999986037612,False,,3462.4400133896643
52,8692,2024-04-01 13:00:00,default_mpc,0.083,1591.74,0.16466804860516088,-0.7694052578688962,0.0,10297.768525580605,optimal_relaxed_modes,0.0012778000091202557,False,,3462.323660410033
53,8693,2024-04-01 13:15:00,default_mpc,0.029,0.0,0.19815630155678757,-0.7693880361660506,0.0,10297.768525580605,optimal_relaxed_modes,0.0011965000012423843,False,,3462.2461627472276
54,8694,2024-04-01 13:30:00,default_mpc,0.029,0.0,0.2501294604603587,-0.7693758466445366,0.0,10297.768525580605,optimal_relaxed_modes,0.0017463999975007027,False,,3462.191309900415
55,8695,2024-04-01 13:45:00,default_mpc,0.029,0.0,0.2864601939864761,-0.7693664015209025,0.0,10297.768525580605,optimal_relaxed_modes,0.0013091000146232545,False,,3462.1488068440613
56,8696,2024-04-01 14:00:00,default_mpc,0.083,757.38,0.33786896179146586,-0.3011599761092265,0.0,8190.889286995878,optimal_relaxed_modes,0.0010790000087581575,False,,1355.2198924915192
57,8697,2024-04-01 14:15:00,default_mpc,0.029,0.0,0.38554855133353344,-0.7693463691726633,0.0,10297.768525580605,optimal_relaxed_modes,0.0012268999998923391,False,,3462.058661276985
58,8698,2024-04-01 14:30:00,default_mpc,0.029,0.0,0.4297699583379353,-0.6568800558224579,0.0,9791.697290274504,optimal_relaxed_modes,0.0010962999949697405,False,,2955.9602512010606
59,8699,2024-04-01 14:45:00,default_mpc,0.029,0.0,0.4707845130115628,0.7686352261339313,0.0,3376.8916894134964,optimal_relaxed_modes,0.0011205000046174973,False,,-3458.858517602691
60,8700,2024-04-01 15:00:00,default_mpc,0.083,813.12,0.33651891584219856,-0.34777732041021553,0.0,8400.740264257307,optimal_relaxed_modes,0.001080799993360415,False,,1564.9979418459698
61,8701,2024-04-01 15:15:00,default_mpc,0.029,0.0,0.18681508981639453,-0.7693435332423019,0.0,10297.768525580605,optimal_relaxed_modes,0.0011606999905779958,False,,3462.045899590358
62,8702,2024-04-01 15:30:00,default_mpc,0.029,0.0,0.2247583336456903,-0.7693496987049212,0.0,10297.768525580605,optimal_relaxed_modes,0.0013212999911047518,False,,3462.0736441721456
63,8703,2024-04-01 15:45:00,default_mpc,0.029,0.0,0.27499649725384195,-0.7693576737379806,0.0,10297.768525580605,optimal_relaxed_modes,0.0011126000026706606,False,,3462.1095318209127
64,8704,2024-04-01 16:00:00,default_mpc,0.083,815.7,0.3101145194956944,-0.7693715495946227,0.0,10297.768525580605,optimal_relaxed_modes,0.001244300015969202,False,,3462.171973175802
65,8705,2024-04-01 16:15:00,default_mpc,0.029,0.0,0.359807352861548,-0.7693888786469163,0.0,10297.768525580605,optimal_relaxed_modes,0.0017593999800737947,False,,3462.249953911123
