step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,tes_set_before_safety,safety_override,safety_reason,crah_fan_set,crah_t_set,chiller_t_set,q_tes_net_kw_th,tes_set_written
4676,4676,2024-02-18 17:00:00,mpc,0.158,230.16,0.510183460613739,0.4939094749422591,0.0,0.0,optimal_relaxed_modes,0.0012676999904215336,False,,0.4939094749422591,False,,0.0,0.0,0.0,-2222.592637240166,0.4939094749422591
4677,4677,2024-02-18 17:15:00,mpc,0.029,0.0,0.5200378848963366,0.41338347032063755,0.0,0.0,optimal_relaxed_modes,0.0012261000229045749,False,,0.41338347032063755,False,,0.0,0.0,0.0,-1860.2256164428688,0.41338347032063755
4678,4678,2024-02-18 17:30:00,mpc,0.029,0.0,0.5315234698665883,0.33952359531071996,0.0,0.0,optimal_relaxed_modes,0.001193000003695488,False,,0.33952359531071996,False,,1.0,0.0,0.0,-1527.85617889824,0.33952359531071996
4679,4679,2024-02-18 17:45:00,mpc,0.029,0.0,0.5380789302115766,0.2682978067741325,0.0,0.0,optimal_relaxed_modes,0.0013369000516831875,False,,0.2682978067741325,False,,1.0,0.0,0.0,-1207.3401304835963,0.2682978067741325
4680,4680,2024-02-18 18:00:00,mpc,0.158,0.0,0.5540418119125855,0.22382033385951458,0.0,0.0,optimal_relaxed_modes,0.0012257000198587775,False,,0.22382033385951458,False,,0.0,0.0,0.0,-1007.1915023678156,0.22382033385951458
4681,4681,2024-02-18 18:15:00,mpc,0.029,0.0,0.5654715852387014,0.19082656122539932,0.0,0.0,optimal_relaxed_modes,0.0011309999972581863,False,,0.19082656122539932,False,,0.0,0.0,0.0,-858.719525514297,0.19082656122539932
4682,4682,2024-02-18 18:30:00,mpc,0.029,0.0,0.5775765065534804,0.16220014951688633,0.0,0.0,optimal_relaxed_modes,0.0011897999793291092,False,,0.16220014951688633,False,,0.0,0.0,0.0,-729.9006728259885,0.16220014951688633
4683,4683,2024-02-18 18:45:00,mpc,0.029,0.0,0.5906849254767722,0.13523120880998457,0.0,0.0,optimal_relaxed_modes,0.0011587999761104584,False,,0.13523120880998457,False,,1.0,0.0,0.0,-608.5404396449305,0.13523120880998457
4684,4684,2024-02-18 19:00:00,mpc,0.19,0.0,0.597677105209726,0.1279150830600161,0.0,0.0,optimal_relaxed_modes,0.001128300093114376,False,,0.1279150830600161,False,,1.0,0.0,0.0,-575.6178737700724,0.1279150830600161
4685,4685,2024-02-18 19:15:00,mpc,0.029,0.0,0.613929364241325,0.12895510989175948,0.0,0.0,optimal_relaxed_modes,0.0011373000452294946,False,,0.12895510989175948,False,,0.0,0.0,0.0,-580.2979945129176,0.12895510989175948
4686,4686,2024-02-18 19:30:00,mpc,0.029,0.0,0.6246471456573669,0.13302858084008706,0.0,0.0,optimal_relaxed_modes,0.0012056000996381044,False,,0.13302858084008706,False,,0.0,0.0,0.0,-598.6286137803918,0.13302858084008706
4687,4687,2024-02-18 19:45:00,mpc,0.029,0.0,0.6356117714930466,0.13809233961925804,0.0,0.0,optimal_relaxed_modes,0.0012102000182494521,False,,0.13809233961925804,False,,0.0,0.0,0.0,-621.4155282866612,0.13809233961925804
4688,4688,2024-02-18 20:00:00,mpc,0.19,0.0,0.6471030638261058,0.14037599529821046,0.0,0.0,optimal_relaxed_modes,0.0012514999834820628,False,,0.14037599529821046,False,,1.0,0.0,0.0,-631.691978841947,0.14037599529821046
4689,4689,2024-02-18 20:15:00,mpc,0.029,0.0,0.6529433226926438,0.14143104947943747,0.0,0.0,optimal_relaxed_modes,0.001214600051753223,False,,0.14143104947943747,False,,1.0,0.0,0.0,-636.4397226574686,0.14143104947943747
4690,4690,2024-02-18 20:30:00,mpc,0.029,0.0,0.666361178203981,0.14201264825508492,0.0,0.0,optimal_relaxed_modes,0.0012826999882236123,False,,0.14201264825508492,False,,0.0,0.0,0.0,-639.0569171478821,0.14201264825508492
4691,4691,2024-02-18 20:45:00,mpc,0.029,0.0,0.6751764228913105,0.14241069401881298,0.0,0.0,optimal_relaxed_modes,0.0013451999984681606,False,,0.14241069401881298,False,,0.0,0.0,0.0,-640.8481230846584,0.14241069401881298
4692,4692,2024-02-18 21:00:00,mpc,0.158,0.0,0.6843765684363025,0.17512782149382805,0.0,0.0,optimal_relaxed_modes,0.0012725000269711018,False,,0.17512782149382805,False,,0.0,0.0,0.0,-788.0751967222262,0.17512782149382805
4693,4693,2024-02-18 21:15:00,mpc,0.029,0.0,0.6937002449441385,0.22206897105823964,0.0,0.0,optimal_relaxed_modes,0.0012154999421909451,False,,0.22206897105823964,False,,1.0,0.0,0.0,-999.3103697620784,0.22206897105823964
4694,4694,2024-02-18 21:30:00,mpc,0.029,0.0,0.6979836532372423,0.2745945427657741,0.0,0.0,optimal_relaxed_modes,0.0012756999349221587,False,,0.2745945427657741,False,,1.0,0.0,0.0,-1235.6754424459834,0.2745945427657741
4695,4695,2024-02-18 21:45:00,mpc,0.029,0.0,0.707046583927057,0.32937646582618796,0.0,0.0,optimal_relaxed_modes,0.0013001000043004751,False,,0.32937646582618796,False,,0.0,0.0,0.0,-1482.1940962178458,0.32937646582618796
4696,4696,2024-02-18 22:00:00,mpc,0.083,0.0,0.7119697401462806,0.288879755865911,0.0,0.0,optimal_relaxed_modes,0.0012345999712124467,False,,0.288879755865911,False,,0.0,0.0,0.0,-1299.9589013965997,0.288879755865911
4697,4697,2024-02-18 22:15:00,mpc,0.029,0.0,0.7177422977011835,0.20780040583458032,0.0,0.0,optimal_relaxed_modes,0.0012458999408409,False,,0.20780040583458032,False,,0.0,0.0,0.0,-935.1018262556114,0.20780040583458032
4698,4698,2024-02-18 22:30:00,mpc,0.029,0.0,0.7252084722525097,0.11157274134035966,0.0,0.0,optimal_relaxed_modes,0.001248599961400032,False,,0.11157274134035966,False,,1.0,0.0,0.0,-502.0773360316185,0.11157274134035966
4699,4699,2024-02-18 22:45:00,mpc,0.029,0.0,0.7298098954861226,0.004977696130659895,0.0,0.0,optimal_relaxed_modes,0.0011848999420180917,False,,0.004977696130659895,False,,1.0,0.0,0.0,-22.39963258796953,0.004977696130659895
4700,4700,2024-02-18 23:00:00,mpc,0.083,0.0,0.7446483848340036,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012019999558106065,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4701,4701,2024-02-18 23:15:00,mpc,0.029,0.0,0.745633084230424,-0.0,0.0,0.0,optimal_relaxed_modes,0.0015212999423965812,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4702,4702,2024-02-18 23:30:00,mpc,0.029,0.0,0.7455263851702011,-0.0,0.0,0.0,optimal_relaxed_modes,0.001308700069785118,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4703,4703,2024-02-18 23:45:00,mpc,0.029,0.0,0.7453908924410607,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013407999649643898,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4704,4704,2024-02-19 00:00:00,mpc,0.029,0.0,0.7453143990381356,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012675999896600842,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4705,4705,2024-02-19 00:15:00,mpc,0.029,0.0,0.7451804778886906,-0.0,0.0,0.0,optimal_relaxed_modes,0.001183499931357801,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4706,4706,2024-02-19 00:30:00,mpc,0.029,0.0,0.7450465421612918,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012537000002339482,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4707,4707,2024-02-19 00:45:00,mpc,0.029,0.0,0.744912643877523,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012150000547990203,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4708,4708,2024-02-19 01:00:00,mpc,0.029,0.0,0.7447787376384603,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012868000194430351,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4709,4709,2024-02-19 01:15:00,mpc,0.029,0.0,0.7446448290311131,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011928000021725893,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4710,4710,2024-02-19 01:30:00,mpc,0.029,0.0,0.7445109216426102,-0.0,0.0,0.0,optimal_relaxed_modes,0.001207199995405972,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4711,4711,2024-02-19 01:45:00,mpc,0.029,0.0,0.7443770171486438,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011952000204473734,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4712,4712,2024-02-19 02:00:00,mpc,0.029,0.0,0.7442431165168565,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012413000222295523,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4713,4713,2024-02-19 02:15:00,mpc,0.029,0.0,0.7441092203938727,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012397000100463629,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4714,4714,2024-02-19 02:30:00,mpc,0.029,0.0,0.7439753292488227,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013360000448301435,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4715,4715,2024-02-19 02:45:00,mpc,0.029,0.0,0.7438414434938966,-0.0,0.0,0.0,optimal_relaxed_modes,0.00136160000693053,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4716,4716,2024-02-19 03:00:00,mpc,0.029,0.0,0.7437075634131355,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013883000938221812,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4717,4717,2024-02-19 03:15:00,mpc,0.029,0.0,0.7435736892099796,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012637999607250094,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4718,4718,2024-02-19 03:30:00,mpc,0.029,0.0,0.7434398208499784,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012444000458344817,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4719,4719,2024-02-19 03:45:00,mpc,0.029,0.0,0.7433059581340219,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012075999984517694,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4720,4720,2024-02-19 04:00:00,mpc,0.029,0.0,0.743172100966822,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013028000248596072,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4721,4721,2024-02-19 04:15:00,mpc,0.029,0.0,0.7430382492462536,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013872000854462385,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4722,4722,2024-02-19 04:30:00,mpc,0.029,0.0,0.742904403117765,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012627000687643886,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4723,4723,2024-02-19 04:45:00,mpc,0.029,0.0,0.7427705628269685,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012075999984517694,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4724,4724,2024-02-19 05:00:00,mpc,0.029,0.0,0.7426367285103886,-0.0,0.0,0.0,optimal_relaxed_modes,0.001303299912251532,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4725,4725,2024-02-19 05:15:00,mpc,0.029,0.0,0.742502900266012,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012654999736696482,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4726,4726,2024-02-19 05:30:00,mpc,0.029,0.0,0.7423690780605727,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011854000622406602,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4727,4727,2024-02-19 05:45:00,mpc,0.029,0.0,0.7422352618193285,-0.0,0.0,0.0,optimal_relaxed_modes,0.001249500084668398,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4728,4728,2024-02-19 06:00:00,mpc,0.029,0.0,0.7421014515243782,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013747999910265207,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4729,4729,2024-02-19 06:15:00,mpc,0.029,0.0,0.74196764717696,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012797999661415815,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4730,4730,2024-02-19 06:30:00,mpc,0.029,0.0,0.7418338487806583,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012713000178337097,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4731,4731,2024-02-19 06:45:00,mpc,0.029,0.0,0.7417000562830744,-0.0,0.0,0.0,optimal_relaxed_modes,0.001272199908271432,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4732,4732,2024-02-19 07:00:00,mpc,0.029,368.76,0.7415662696791984,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012375999940559268,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4733,4733,2024-02-19 07:15:00,mpc,0.029,0.0,0.7414324889581665,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013786000199615955,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4734,4734,2024-02-19 07:30:00,mpc,0.029,0.0,0.7412987140420896,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012960000894963741,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4735,4735,2024-02-19 07:45:00,mpc,0.029,0.0,0.7411649447092977,-0.0,0.0,0.0,optimal_relaxed_modes,0.001242700032889843,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4736,4736,2024-02-19 08:00:00,mpc,0.158,837.24,0.7410311806689628,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013153000036254525,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4737,4737,2024-02-19 08:15:00,mpc,0.029,0.0,0.7408974214654616,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012558999005705118,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4738,4738,2024-02-19 08:30:00,mpc,0.029,0.0,0.7407636665153522,-0.0,0.0,0.0,optimal_relaxed_modes,0.001241200021468103,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4739,4739,2024-02-19 08:45:00,mpc,0.029,0.0,0.7406299151557536,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012659999774768949,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4740,4740,2024-02-19 09:00:00,mpc,0.158,1425.96,0.7404961667341808,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012261999072507024,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4741,4741,2024-02-19 09:15:00,mpc,0.029,0.0,0.7403624205402068,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012398000108078122,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4742,4742,2024-02-19 09:30:00,mpc,0.029,0.0,0.7402286757712964,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012296999339014292,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4743,4743,2024-02-19 09:45:00,mpc,0.029,0.0,0.7400949316537582,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012095000129193068,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4744,4744,2024-02-19 10:00:00,mpc,0.158,2201.34,0.7399611875418638,-0.0,0.0,0.0,optimal_relaxed_modes,0.001283199992030859,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4745,4745,2024-02-19 10:15:00,mpc,0.029,0.0,0.7398274429709907,-0.0,0.0,0.0,optimal_relaxed_modes,0.001271100016310811,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4746,4746,2024-02-19 10:30:00,mpc,0.029,0.0,0.7396936975993117,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012347999727353454,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4747,4747,2024-02-19 10:45:00,mpc,0.029,0.0,0.7395599511960612,-0.0,0.0,0.0,optimal_relaxed_modes,0.0014236000133678317,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4748,4748,2024-02-19 11:00:00,mpc,0.083,3287.88,0.7394262036226359,-0.0,0.0,0.0,optimal_relaxed_modes,0.0016139999497681856,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4749,4749,2024-02-19 11:15:00,mpc,0.029,0.0,0.7392924549105024,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012882999144494534,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4750,4750,2024-02-19 11:30:00,mpc,0.029,0.0,0.739158705256034,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012805999722331762,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4751,4751,2024-02-19 11:45:00,mpc,0.029,0.0,0.7390249549686794,-0.0,0.0,0.0,optimal_relaxed_modes,0.001248299959115684,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4752,4752,2024-02-19 12:00:00,mpc,0.029,2787.66,0.7388912043475152,-0.0,0.0,0.0,optimal_relaxed_modes,0.001262800069525838,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4753,4753,2024-02-19 12:15:00,mpc,0.029,0.0,0.7387574538069481,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013278999831527472,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4754,4754,2024-02-19 12:30:00,mpc,0.029,0.0,0.7386237038219396,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013747999910265207,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4755,4755,2024-02-19 12:45:00,mpc,0.029,0.0,0.7384899548366143,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013309000059962273,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4756,4756,2024-02-19 13:00:00,mpc,0.083,2377.92,0.7383562072830241,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012947000795975327,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4757,4757,2024-02-19 13:15:00,mpc,0.029,0.0,0.7382224616511864,-0.0,0.0,0.0,optimal_relaxed_modes,0.00130209990311414,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4758,4758,2024-02-19 13:30:00,mpc,0.029,0.0,0.7380887183200882,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012514999834820628,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4759,4759,2024-02-19 13:45:00,mpc,0.029,0.0,0.7379549775913179,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012154000578448176,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4760,4760,2024-02-19 14:00:00,mpc,0.083,1704.96,0.7378212398279566,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011969000333920121,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4761,4761,2024-02-19 14:15:00,mpc,0.029,0.0,0.7376875054130602,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012178999604657292,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4762,4762,2024-02-19 14:30:00,mpc,0.029,0.0,0.7375537748959206,-0.0,0.0,0.0,optimal_relaxed_modes,0.001283799996599555,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4763,4763,2024-02-19 14:45:00,mpc,0.029,0.0,0.7374200489228541,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011853000614792109,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4764,4764,2024-02-19 15:00:00,mpc,0.083,841.38,0.737286328047522,-0.0,0.0,0.0,optimal_relaxed_modes,0.00121779995970428,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4765,4765,2024-02-19 15:15:00,mpc,0.029,0.0,0.7371526128247852,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012052999809384346,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4766,4766,2024-02-19 15:30:00,mpc,0.029,0.0,0.7370189037638752,-0.0,0.0,0.0,optimal_relaxed_modes,0.0014378000050783157,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4767,4767,2024-02-19 15:45:00,mpc,0.029,0.0,0.7368852013043442,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013485000235959888,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4768,4768,2024-02-19 16:00:00,mpc,0.083,443.34,0.7367515059755961,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013020000187680125,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4769,4769,2024-02-19 16:15:00,mpc,0.029,0.0,0.7366178182876294,-0.0,0.0,0.0,optimal_relaxed_modes,0.001271899905987084,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4770,4770,2024-02-19 16:30:00,mpc,0.029,0.0,0.7364841389751275,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012595000443980098,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4771,4771,2024-02-19 16:45:00,mpc,0.029,0.0,0.7363504687985898,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012333999620750546,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4772,4772,2024-02-19 17:00:00,mpc,0.158,20.58,0.7362168083794236,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012064999900758266,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4773,4773,2024-02-19 17:15:00,mpc,0.029,0.0,0.7360831584588066,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013123999815434217,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4774,4774,2024-02-19 17:30:00,mpc,0.029,0.0,0.7359495197896401,-0.0,0.0,0.0,optimal_relaxed_modes,0.001269300002604723,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4775,4775,2024-02-19 17:45:00,mpc,0.029,0.0,0.7358158930085681,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012070999946445227,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4776,4776,2024-02-19 18:00:00,mpc,0.158,0.0,0.7356822786039345,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012141000479459763,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4777,4777,2024-02-19 18:15:00,mpc,0.029,0.0,0.7355486769713369,-0.0,0.0,0.0,optimal_relaxed_modes,0.001267799991182983,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4778,4778,2024-02-19 18:30:00,mpc,0.029,0.0,0.7354150883054077,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012672999873757362,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4779,4779,2024-02-19 18:45:00,mpc,0.029,0.0,0.7352815124943256,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013154000043869019,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4780,4780,2024-02-19 19:00:00,mpc,0.19,0.0,0.7351479491916999,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012757000513374805,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4781,4781,2024-02-19 19:15:00,mpc,0.029,0.0,0.7350143978265298,-0.0,0.0,0.0,optimal_relaxed_modes,0.0014076000079512596,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4782,4782,2024-02-19 19:30:00,mpc,0.029,0.0,0.7348808578945308,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012580000329762697,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4783,4783,2024-02-19 19:45:00,mpc,0.029,0.0,0.7347473289064385,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012011999497190118,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4784,4784,2024-02-19 20:00:00,mpc,0.19,0.0,0.7346138103161688,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012027999619022012,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4785,4785,2024-02-19 20:15:00,mpc,0.029,0.0,0.7344803016229533,-0.0,0.0,0.0,optimal_relaxed_modes,0.001182100037112832,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4786,4786,2024-02-19 20:30:00,mpc,0.029,0.0,0.7343468024608993,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011632000096142292,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4787,4787,2024-02-19 20:45:00,mpc,0.029,0.0,0.7342133125950684,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012105000205338001,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4788,4788,2024-02-19 21:00:00,mpc,0.158,0.0,0.7340798317437421,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013202999252825975,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4789,4789,2024-02-19 21:15:00,mpc,0.029,0.0,0.7339463596949618,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013293999945744872,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4790,4790,2024-02-19 21:30:00,mpc,0.029,0.0,0.733812896224594,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013039999175816774,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4791,4791,2024-02-19 21:45:00,mpc,0.029,0.0,0.7336794410344046,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012753999326378107,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4792,4792,2024-02-19 22:00:00,mpc,0.083,0.0,0.7335459938477437,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012249000137671828,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4793,4793,2024-02-19 22:15:00,mpc,0.029,0.0,0.7334125543737814,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012112000258639455,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4794,4794,2024-02-19 22:30:00,mpc,0.029,0.0,0.7332791223155565,-0.0,0.0,0.0,optimal_relaxed_modes,0.0016516998875886202,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4795,4795,2024-02-19 22:45:00,mpc,0.029,0.0,0.7331456973816491,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012283000396564603,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4796,4796,2024-02-19 23:00:00,mpc,0.083,0.0,0.7330122794159769,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011705999495461583,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4797,4797,2024-02-19 23:15:00,mpc,0.029,0.0,0.7328788682803147,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012218001065775752,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4798,4798,2024-02-19 23:30:00,mpc,0.029,0.0,0.7327454640018983,-0.0,0.0,0.0,optimal_relaxed_modes,0.001218099961988628,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4799,4799,2024-02-19 23:45:00,mpc,0.029,0.0,0.7326120666661039,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012135999277234077,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
4800,4800,2024-02-20 00:00:00,mpc,0.029,0.0,0.7324786762399172,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011794000165537,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
