scenario_id,controller_type,closed_loop_steps,dt_hours,total_cost,energy_cost,demand_charge_cost,cold_station_proxy_total_cost,cold_station_proxy_energy_cost,cold_station_proxy_grid_import_kwh,cold_station_proxy_pv_spill_kwh,grid_import_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_step_count,pv_actual_kwh,pv_used_kwh,pv_spill_kwh,pv_spill_reduction_vs_no_tes,tes_charge_during_pv_surplus_kwh_th,soc_headroom_before_pv_hours,pv_self_consumption_ratio,pv_load_coverage_ratio,it_energy_kwh,facility_energy_kwh,cold_station_energy_kwh,pue_avg,pue_p95,temp_violation_count,temp_violation_degree_hours,max_temp_c,soc_min,soc_max,soc_violation_count,initial_soc,final_soc_after_last_update,soc_delta,soc_inventory_delta_kwh_th,tes_charge_kwh_th,tes_discharge_kwh_th,tes_equivalent_cycles,tes_charge_weighted_avg_price,tes_discharge_weighted_avg_price,tes_arbitrage_price_spread,charge_steps,discharge_steps,idle_steps,charge_discharge_switch_count,first_discharge_step,first_discharge_timestamp,avg_chiller_plr,avg_mode_specific_plr,weighted_avg_chiller_cop,time_in_high_plr_region,low_plr_hours,high_plr_hours,time_in_each_mode,mode_switch_count,max_signed_du,signed_valve_violation_count,physical_consistency_violation_count,max_chiller_supply_deficit_kw_th,max_signed_valve_du,tes_discharge_during_peak_cap_violation_kwh_th,dr_event_count,dr_requested_reduction_kwh,dr_served_reduction_kwh,dr_response_rate_avg,dr_revenue_cny,solve_time_avg_s,solve_time_p95_s,optimal_rate,feasible_rate,fallback_count,has_nan,run_dir
tou_full_base_cp20_hot_mpc_no_tes,mpc_no_tes,2880,0.25,1303101.4322209014,1303101.4322209014,0.0,101338.21492570137,101338.21492570137,1450409.1724911183,124708.02,14285701.15249112,21090.00000000009,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2258345380154355,12960000.0,14672426.112491118,1712426.1124911185,1.1321316444823393,1.1716666666666693,0,0.0,27.0,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9767272118529554,0.9767272118529554,7.102325264300172,566.0,0.0,566.0,"{'-1': 154.0, '2': 566.0}",123,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0530426779166039,0.1576578099928156,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_base_cp20_hot_mpc_no_tes
tou_full_base_cp20_hot_rbc_tes,rbc,2880,0.25,1351195.4338734697,1351195.4338734697,0.0,132785.35784230696,132785.35784230696,1408213.38730814,35601.80370024066,14332611.5836079,20954.55,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2198129524479364,12960000.0,14719336.543607898,1759336.5436078997,1.1357512765129552,1.1638721797999407,0,0.0,26.5,0.3678823076493392,0.6786119497862622,0,0.5,0.3676983664955146,-0.1323016335044853,-2381.429403080737,148500.0,118125.0,6.5625,39.24,163.62857142857143,124.38857142857142,1320,1050,510,119,33.0,2025-07-01 08:15:00,0.8389070758091217,0.8389070758091217,6.888930336709144,551.25,0.0,551.25,"{'0': 4.5, '1': 157.5, '2': 558.0}",61,0.1,0,0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_base_cp20_hot_rbc_tes
tou_full_base_cp20_hot_mpc_tes,mpc,2880,0.25,1302988.6022383643,1302988.6022383643,0.0,101225.38494316448,101225.38494316448,1447493.948427763,124708.02,14282785.928427763,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2262196530117868,12960000.0,14669510.888427764,1709510.888427763,1.131906704353994,1.1716666666666666,0,7.72715225139109e-13,27.00000000000003,0.1499999999999998,0.5350889721319829,0,0.5,0.1558749999999999,-0.344125,-6194.25,88615.75589259338,75926.10289345661,4.218116827414256,31.265795859232405,197.83409752336587,166.56830166413346,680,304,1896,60,74.0,2025-07-01 18:30:00,0.9748691409474368,0.9748691409474368,7.100902734958176,566.0,0.0,566.0,"{'-1': 154.0, '2': 566.0}",123,0.1000000000000012,0,0,1.8917489796876907e-10,0.1000000000000012,0.0,0,0.0,0.0,0.0,0.0,0.0901471529166883,0.3614433550035755,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_base_cp20_hot_mpc_tes
tou_full_base_cp20_mild_direct_no_tes,no_tes,2880,0.25,1297234.9595623966,1297234.9595623966,0.0,88331.88515980734,88331.88515980734,896816.9567426755,116897.16872588397,13739919.788016792,20255.25000000003,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3314847648844289,12960000.0,14126644.748016791,1166644.7480167917,1.090018884877839,1.1250221797999425,0,0.0,26.5,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.7729365523197647,0.7729365523197647,6.647478404350377,377.75,0.0,377.75,"{'-1': 7.5, '0': 200.75, '1': 309.75, '2': 202.0}",119,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_base_cp20_mild_direct_no_tes
tou_full_base_cp20_mild_mpc_no_tes,mpc_no_tes,2880,0.25,1243001.655898256,1243001.655898256,0.0,47217.33254345605,47217.33254345605,922836.1466302972,180032.66999999998,13702803.476630297,21090.000000000036,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3423773563007496,12960000.0,14089528.436630296,1129528.436630297,1.0871549719622142,1.1716666666666666,29,0.0100356619157127,27.001384229229743,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.911673805916576,0.911673805916576,7.049454234751222,393.25,0.0,393.25,"{'-1': 323.0, '2': 397.0}",238,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0960186697917126,0.3008589449935243,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_base_cp20_mild_mpc_no_tes
tou_full_base_cp20_mild_rbc_tes,rbc,2880,0.25,1295921.56472874,1295921.56472874,0.0,87348.98229528882,87348.98229528882,909688.7119168056,115792.70823600408,13753896.0036808,20198.55000000003,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3275606413038053,12960000.0,14140620.9636808,1180620.9636808014,1.0910972965803087,1.1218721797999425,0,0.0,26.5,0.3678823076493392,0.6786119497862622,0,0.5,0.3676983664955146,-0.1323016335044853,-2381.429403080737,148500.0,118125.0,6.5625,39.24,163.62857142857143,124.38857142857142,1320,1050,510,119,33.0,2025-07-01 08:15:00,0.7573919393894509,0.7573919393894509,6.619511544596888,326.0,0.0,326.0,"{'0': 178.75, '1': 339.75, '2': 201.5}",118,0.1,0,0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_base_cp20_mild_rbc_tes
tou_full_base_cp20_mild_mpc_tes,mpc,2880,0.25,1240553.6651103378,1240553.6651103378,0.0,45685.85994692404,45685.85994692404,942470.6900267804,189931.85864802756,13712538.831378752,21090.000000000025,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3394516379143236,12960000.0,14099263.791378751,1139263.7913787528,1.0879061567421875,1.1716666666666666,0,4.174438572590589e-13,27.000000000001084,0.1458915598276612,0.5,0,0.5,0.1499999999999897,-0.3500000000000102,-6300.000000000185,103347.37853348911,88290.54132199245,4.905030073444025,31.46418496790622,180.6871952301717,149.22301026226552,625,372,1883,123,74.0,2025-07-01 18:30:00,0.9066198845587674,0.9066198845587674,7.044993045394389,398.75,0.0,398.75,"{'-1': 317.25, '0': 0.5, '2': 402.25}",233,0.1000000000197666,0,0,3.637978807091713e-12,0.1000000000197666,0.0,0,0.0,0.0,0.0,0.0,0.2016783384374472,0.557820930000889,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_base_cp20_mild_mpc_tes
tou_full_highspread_cp20_hot_direct_no_tes,no_tes,2880,0.25,1529616.1045755772,1529616.1045755772,0.0,154318.1763118878,154318.1763118878,1402583.1679550502,35453.10930034191,14327130.058654709,21011.25,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2204999591680256,12960000.0,14713855.01865471,1753855.0186547083,1.1353283193406412,1.1670221797999407,0,0.0,26.5,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.8542794955465476,0.8542794955465476,6.883230362935442,566.5,0.0,566.5,"{'-1': 4.25, '0': 0.25, '1': 187.5, '2': 528.0}",62,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_highspread_cp20_hot_direct_no_tes
tou_full_highspread_cp20_hot_mpc_no_tes,mpc_no_tes,2880,0.25,1448336.7481425134,1448336.7481425134,0.0,96861.51152202042,96861.51152202042,1448381.8164650116,124728.38999999998,14283653.426465012,21090.00000000009,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2261049151815337,12960000.0,14670378.386465011,1710378.3864650116,1.1319736409309424,1.1716666666666682,0,5.861977570020828e-14,27.00000000000001,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9744598847286452,0.9744598847286452,7.100588758300206,566.25,0.0,566.25,"{'-1': 153.5, '2': 566.5}",123,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0530201096181422,0.1451496550020237,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_highspread_cp20_hot_mpc_no_tes
tou_full_highspread_cp20_hot_rbc_tes,rbc,2880,0.25,1526650.2132754428,1526650.2132754428,0.0,151583.13484579546,151583.13484579546,1408213.38730814,35601.80370024066,14332611.5836079,20954.55,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2198129524479364,12960000.0,14719336.543607898,1759336.5436078997,1.1357512765129552,1.1638721797999407,0,0.0,26.5,0.3678823076493392,0.6786119497862622,0,0.5,0.3676983664955146,-0.1323016335044853,-2381.429403080737,148500.0,118125.0,6.5625,18.934246575342467,223.16978473581216,204.2355381604697,1320,1050,510,119,33.0,2025-07-01 08:15:00,0.8389070758091217,0.8389070758091217,6.888930336709144,551.25,0.0,551.25,"{'0': 4.5, '1': 157.5, '2': 558.0}",61,0.1,0,0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_highspread_cp20_hot_rbc_tes
tou_full_highspread_cp20_hot_mpc_tes,mpc,2880,0.25,1447294.852194684,1447294.852194684,0.0,95829.01309408146,95829.01309408146,1447772.074925315,124832.43,14282939.644925317,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2261993135296227,12960000.0,14669664.604925316,1709664.604925315,1.131918565194855,1.1716666666666666,0,7.727152251391091e-14,27.000000000000004,0.15,0.5037999499301742,0,0.5,0.1558749999999999,-0.344125,-6194.25,85863.40483184234,73621.97443122005,4.090109690623336,8.928223066476926,284.53772141605543,275.60949834957853,763,276,1841,60,74.0,2025-07-01 18:30:00,0.9749671149438064,0.9749671149438064,7.100977864492092,566.0,0.0,566.0,"{'-1': 154.0, '2': 566.0}",123,0.1000000000001901,0,0,3.637978807091713e-12,0.1000000000001901,0.0,0,0.0,0.0,0.0,0.0,0.0896812656943236,0.3383071399934123,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_highspread_cp20_hot_mpc_tes
tou_full_highspread_cp20_mild_direct_no_tes,no_tes,2880,0.25,1466686.0070250826,1466686.0070250826,0.0,102973.35171847386,102973.35171847386,896816.9567426755,116897.16872588397,13739919.788016792,20255.25000000003,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3314847648844289,12960000.0,14126644.748016791,1166644.7480167917,1.090018884877839,1.1250221797999425,0,0.0,26.5,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.7729365523197647,0.7729365523197647,6.647478404350377,377.75,0.0,377.75,"{'-1': 7.5, '0': 200.75, '1': 309.75, '2': 202.0}",119,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_highspread_cp20_mild_direct_no_tes
tou_full_highspread_cp20_mild_mpc_no_tes,mpc_no_tes,2880,0.25,1373880.4540641792,1373880.4540641792,0.0,29423.55538894656,29423.55538894656,953750.0158738106,188621.22,13725128.79587381,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3357413717044536,12960000.0,14111853.75587381,1151853.7558738105,1.0888776046198927,1.1716666666666666,0,3.1974423109204515e-14,27.00000000000001,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.8525091282349014,0.8525091282349014,6.9921296170046014,431.75,0.0,431.75,"{'-1': 280.5, '0': 13.5, '2': 426.0}",180,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0749352684027144,0.2482322250085417,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_highspread_cp20_mild_mpc_no_tes
tou_full_highspread_cp20_mild_rbc_tes,rbc,2880,0.25,1463907.633871115,1463907.633871115,0.0,100812.93672694548,100812.93672694548,909688.7119168056,115792.70823600408,13753896.0036808,20198.55000000003,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3275606413038053,12960000.0,14140620.9636808,1180620.9636808014,1.0910972965803087,1.1218721797999425,0,0.0,26.5,0.3678823076493392,0.6786119497862622,0,0.5,0.3676983664955146,-0.1323016335044853,-2381.429403080737,148500.0,118125.0,6.5625,18.934246575342467,223.16978473581216,204.2355381604697,1320,1050,510,119,33.0,2025-07-01 08:15:00,0.7573919393894509,0.7573919393894509,6.619511544596888,326.0,0.0,326.0,"{'0': 178.75, '1': 339.75, '2': 201.5}",118,0.1,0,0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_highspread_cp20_mild_rbc_tes
tou_full_highspread_cp20_mild_mpc_tes,mpc,2880,0.25,1371890.2609318767,1371890.2609318767,0.0,28169.742564021435,28169.742564021435,960592.6708948128,196702.403222783,13723890.26767203,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3361027654591685,12960000.0,14110615.22767203,1150615.2276720298,1.0887820391722245,1.1716666666666666,0,1.3589129821411916e-13,27.000000000000103,0.1499999999999999,0.5,0,0.5,0.1500000000000076,-0.3499999999999924,-6299.999999999863,98564.74019808658,84377.47400643106,4.687637444801726,5.804214505615364,257.22741962379393,251.42320511817857,725,306,1849,59,79.0,2025-07-01 19:45:00,0.8842822480191549,0.8842822480191549,7.025132150821082,408.5,0.0,408.5,"{'-1': 304.5, '2': 415.5}",188,0.1000000000000004,0,0,0.0,0.1000000000000004,0.0,0,0.0,0.0,0.0,0.0,0.1894128106945421,0.4914371399980154,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_highspread_cp20_mild_mpc_tes
peakcap_r1_eta5_mpc_no_tes,mpc_no_tes,2880,0.25,1303612.7433975304,1303612.7433975304,0.0,101813.47360233049,101813.47360233049,1448444.9165310415,124489.52,14283955.396531042,21090.000000000426,3.310560714453459e-10,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2260650030401997,12960000.0,14670680.356531044,1710680.3565310417,1.1319969410903583,1.1716666666666666,0,1.1546319456101628e-14,27.000000000000018,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9753757101325724,0.9753757101325724,7.101337115725561,566.25,0.0,566.25,"{'-1': 153.75, '0': 0.25, '2': 566.0}",125,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0700100114237254,0.1926710999970963,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\peakcap_r1_eta5_mpc_no_tes
peakcap_r1_eta5_mpc_tes,mpc,2880,0.25,1302889.7856095918,1302889.7856095918,0.0,101139.94633559164,101139.94633559164,1447932.562621654,124832.43,14283100.132621652,21090.00000000009,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2261780819972874,12960000.0,14669825.092621654,1709825.0926216538,1.1319309485047573,1.1716666666666666,0,5.444533712761769e-13,27.00000000000008,0.1499999999999726,0.570042049726764,0,0.5,0.1558749999999999,-0.344125,-6194.25,82003.15910353375,70327.06410323227,3.907059116846237,31.55501501945732,197.66967015788111,166.1146551384238,564,249,2067,66,73.0,2025-07-01 18:15:00,0.9755509725253632,0.9755509725253632,7.101425304806737,565.75,0.0,565.75,"{'-1': 154.25, '2': 565.75}",123,0.1000000000013529,0,0,3.637978807091713e-12,0.1000000000013529,0.0,0,0.0,0.0,0.0,0.0,0.0981329264930082,0.370933695007261,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\peakcap_r1_eta5_mpc_tes
peakcap_r1_eta10_mpc_no_tes,mpc_no_tes,2880,0.25,1303660.5198323852,1303660.5198323852,0.0,101798.4262871853,101798.4262871853,1448014.3435605918,124108.77,14283905.573560592,21090.00000000025,1.6370904631912708e-10,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2260715872965574,12960000.0,14670630.533560593,1710630.5335605915,1.1319930967253544,1.1716666666666666,0,1.0658141036401504e-14,27.000000000000018,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9751013978068874,0.9751013978068874,7.101080814859098,565.5,0.0,565.5,"{'-1': 153.75, '2': 566.25}",123,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0703128403470449,0.1968339299994113,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\peakcap_r1_eta10_mpc_no_tes
peakcap_r1_eta10_mpc_tes,mpc,2880,0.25,1302890.1441987902,1302890.1441987902,0.0,101140.30492479012,101140.30492479012,1447934.7358895233,124832.43,14283102.305889525,21090.0000000001,7.275957614183426e-12,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2261777945147047,12960000.0,14669827.265889522,1709827.265889523,1.131931116195179,1.1716666666666666,0,5.568878691519785e-13,27.00000000000008,0.1499999999999726,0.570042049726764,0,0.5,0.1558749999999999,-0.344125,-6194.25,81890.6591035329,70232.88596543547,3.901826998079749,31.55852505580052,197.66654532366775,166.10802026786726,563,248,2069,66,73.0,2025-07-01 18:15:00,0.9755523583091334,0.9755523583091334,7.101426366234572,565.75,0.0,565.75,"{'-1': 154.25, '2': 565.75}",123,0.1000000000013529,0,0,3.637978807091713e-12,0.1000000000013529,0.0,0,0.0,0.0,0.0,0.0,0.0980773458678059,0.3722528250000322,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\peakcap_r1_eta10_mpc_tes
peakcap_r1_eta20_mpc_no_tes,mpc_no_tes,2880,0.25,1303635.0116274063,1303635.0116274063,0.0,101835.74183220646,101835.74183220646,1448377.3719965434,124489.52,14283887.851996545,21090.000000000546,4.5110937207937235e-10,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2260739293473627,12960000.0,14670612.811996542,1710612.8119965433,1.131991729320721,1.1716666666666666,0,4.440892098500626e-15,27.00000000000001,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9753326784059728,0.9753326784059728,7.10130413852352,566.0,0.0,566.0,"{'-1': 153.75, '0': 0.25, '2': 566.0}",125,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0715525672568472,0.1989616199985903,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\peakcap_r1_eta20_mpc_no_tes
peakcap_r1_eta20_mpc_tes,mpc,2880,0.25,1302890.1441987902,1302890.1441987902,0.0,101140.3049247901,101140.3049247901,1447934.7358895233,124832.43,14283102.305889525,21090.000000000106,1.091393642127514e-11,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2261777945147046,12960000.0,14669827.265889522,1709827.2658895236,1.131931116195179,1.1716666666666666,0,5.382361223382759e-13,27.00000000000008,0.1499999999999726,0.5700420497267635,0,0.5,0.1558749999999999,-0.344125,-6194.25,81890.65910353401,70232.88596543642,3.901826998079801,31.55852505580104,197.66654532366775,166.10802026786672,563,248,2069,66,73.0,2025-07-01 18:15:00,0.9755523583091334,0.9755523583091334,7.101426366234571,565.75,0.0,565.75,"{'-1': 154.25, '2': 565.75}",123,0.1000000000013529,0,0,0.0,0.1000000000013529,0.0,0,0.0,0.0,0.0,0.0,0.0981115361111076,0.3708826700130884,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\peakcap_r1_eta20_mpc_tes
peakcap_r0p99_eta5_mpc_no_tes,mpc_no_tes,2880,0.25,1307964.1260873126,1307964.1260873126,0.0,106023.01486711264,106023.01486711264,1440518.0757630996,123629.8750000006,14276888.2007631,20879.1000000024,2.3101165425032373e-09,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2270028014028574,12960000.0,14663613.160763098,1703613.160763099,1.1314516327749304,1.1716666666666666,1,0.0002202440139598,27.00088097605575,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9521504711407316,0.9521504711407316,7.083344582915822,575.25,0.0,575.25,"{'-1': 143.0, '0': 1.75, '2': 575.25}",135,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1138324773610747,0.3222860350055266,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\peakcap_r0p99_eta5_mpc_no_tes
peakcap_r0p99_eta5_mpc_tes,mpc,2880,0.25,1307757.627418999,1307757.627418999,0.0,105852.56869879924,105852.56869879924,1440553.3636331577,123848.375,14276704.98863316,20879.100000000315,2.2555468603968618e-10,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2270272166520909,12960000.0,14663429.948633157,1703429.9486331576,1.131437496036509,1.1716666666666666,0,4.3520742565306136e-14,27.00000000000005,0.1293578168731141,0.502634732147324,0,0.5,0.1521842108149067,-0.3478157891850932,-6260.684205331679,21374.678822624155,20038.03524992832,1.1132241805515732,55.81527148216169,143.78643771557398,87.97116623341229,275,206,2399,106,75.0,2025-07-01 18:45:00,0.9536893988055416,0.9536893988055416,7.084405956669716,575.25,0.0,575.25,"{'-1': 144.25, '0': 1.0, '2': 574.75}",131,0.1000000000005875,0,0,3.2778189051896334e-08,0.1000000000005875,0.0,0,0.0,0.0,0.0,0.0,0.1881362119096694,0.5894499600020933,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\peakcap_r0p99_eta5_mpc_tes
peakcap_r0p99_eta10_mpc_no_tes,mpc_no_tes,2880,0.25,1307962.0423423331,1307962.0423423331,0.0,105977.92552213308,105977.92552213308,1440291.8794047649,123369.23500000064,14276922.644404763,20879.10000000049,4.0017766878008837e-10,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2269982119542365,12960000.0,14663647.604404766,1703647.6044047642,1.131454290463331,1.1716666666666666,1,0.0002202440139642,27.000880976055758,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9521581745165428,0.9521581745165428,7.083457331858164,575.5,0.0,575.5,"{'-1': 142.75, '0': 2.25, '2': 575.0}",136,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1119061285418057,0.3220241600072767,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\peakcap_r0p99_eta10_mpc_no_tes
peakcap_r0p99_eta10_mpc_tes,mpc,2880,0.25,1307783.1370475215,1307783.1370475215,0.0,105892.12147732163,105892.12147732163,1440766.8570146232,123933.485,14276833.372014623,20879.100000000315,2.2555468603968618e-10,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2270101074511843,12960000.0,14663558.332014624,1703558.332014623,1.1314474021616223,1.1716666666666666,0,1.9539925233402758e-13,27.00000000000072,0.1038838148811542,0.502634732147324,0,0.5,0.1521842108149039,-0.347815789185096,-6260.684205331729,26406.48700166603,24297.600933996568,1.3498667185553648,53.94397953646729,144.10666450024,90.1626849637727,291,223,2366,104,75.0,2025-07-01 18:45:00,0.9530090287890208,0.9530090287890208,7.083866860339994,574.5,0.0,574.5,"{'-1': 144.0, '0': 0.75, '2': 575.25}",127,0.1000000000003012,0,0,1.7680577002465725e-08,0.1000000000003012,0.0,0,0.0,0.0,0.0,0.0,0.1901680865625925,0.58682634499346,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\peakcap_r0p99_eta10_mpc_tes
peakcap_r0p99_eta20_mpc_no_tes,mpc_no_tes,2880,0.25,1307956.6295043947,1307956.6295043947,0.0,105943.34563419483,105943.34563419483,1440222.2258126088,123192.46500000062,14277029.760812609,20879.10000000194,1.8517312128096815e-09,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2269839403969785,12960000.0,14663754.720812608,1703754.7208126085,1.1314625556182567,1.1716666666666666,1,0.0002202440139651,27.000880976055758,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9521838868876382,0.9521838868876382,7.083510963824881,575.0,0.0,575.0,"{'-1': 142.75, '0': 2.25, '2': 575.0}",136,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1103831904860423,0.3158733200012648,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\peakcap_r0p99_eta20_mpc_no_tes
peakcap_r0p99_eta20_mpc_tes,mpc,2880,0.25,1307748.9905251374,1307748.9905251374,0.0,105742.9122049374,105742.9122049374,1440063.7656206284,123236.13499999998,14276827.630620629,20879.100000000315,2.2555468603968618e-10,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2270108725314494,12960000.0,14663552.59062063,1703552.5906206283,1.1314469591528264,1.1716666666666666,1,0.0025720746086062,27.01028829843437,0.1453372788670024,0.502634732147324,0,0.5,0.1521842108149069,-0.347815789185093,-6260.684205331675,21527.306340980624,20132.49377460642,1.1184718763670234,55.15387881192965,143.76699320588784,88.6131143939582,278,203,2399,98,75.0,2025-07-01 18:45:00,0.9535516996701898,0.9535516996701898,7.084329866559844,575.75,0.0,575.75,"{'-1': 144.0, '0': 1.25, '2': 574.75}",133,0.1000000000001633,0,0,3.970053512603045e-07,0.1000000000001633,0.0,0,0.0,0.0,0.0,0.0,0.188035461041722,0.5863975099971868,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\peakcap_r0p99_eta20_mpc_tes
peakcap_r0p97_eta5_mpc_no_tes,mpc_no_tes,2880,0.25,1328966.690275857,1328966.690275857,0.0,117791.43756101315,117791.43756101315,1405439.5265383886,67665.3810930681,14297774.14544532,20457.300000002462,2.3792381398379803e-09,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2242534999170877,12960000.0,14684499.105445318,1724499.1054453205,1.1330632025806573,1.1716666666666666,1,0.0001618576182353,27.00064743047292,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.8468861722966123,0.8468861722966123,6.989264858148664,638.25,0.0,638.25,"{'-1': 61.75, '0': 17.5, '2': 640.75}",162,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5165437867708836,1.0110861249966543,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\peakcap_r0p97_eta5_mpc_no_tes
