step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th,tes_set_written
140,140,2024-01-02 11:00:00,default_mpc,0.083,232.14,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0016214000061154366,False,,0.0,-0.0
141,141,2024-01-02 11:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0017057000077329576,False,,0.0,-0.0
142,142,2024-01-02 11:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012573999993037432,False,,0.0,-0.0
143,143,2024-01-02 11:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001665899995714426,False,,0.0,-0.0
144,144,2024-01-02 12:00:00,default_mpc,0.029,258.42,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0015508999931626022,False,,0.0,-0.0
145,145,2024-01-02 12:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001560600008815527,False,,0.0,-0.0
146,146,2024-01-02 12:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001493299991125241,False,,0.0,-0.0
147,147,2024-01-02 12:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001800300000468269,False,,0.0,-0.0
148,148,2024-01-02 13:00:00,default_mpc,0.083,189.3,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001864899997599423,False,,0.0,-0.0
149,149,2024-01-02 13:15:00,default_mpc,0.029,0.0,1.0,0.4948733730311058,0.0,0.0,optimal_relaxed_modes,0.0017872000171337277,False,,-2226.930178639976,0.4948733730311058
150,150,2024-01-02 13:30:00,default_mpc,0.029,0.0,1.0,0.591753507298743,0.0,0.0,optimal_relaxed_modes,0.0013049000117462128,False,,-2662.8907828443434,0.591753507298743
151,151,2024-01-02 13:45:00,default_mpc,0.029,0.0,1.0,0.6583334257039364,0.0,0.0,optimal_relaxed_modes,0.002188599988585338,False,,-2962.5004156677137,0.6583334257039364
152,152,2024-01-02 14:00:00,default_mpc,0.083,307.86,1.0,0.712836142579191,0.0,0.0,optimal_relaxed_modes,0.0016966999974101782,False,,-3207.7626416063595,0.712836142579191
153,153,2024-01-02 14:15:00,default_mpc,0.029,0.0,1.0,0.7615956154702027,0.0,0.0,optimal_relaxed_modes,0.0016773999959696084,False,,-3427.180269615912,0.7615956154702027
154,154,2024-01-02 14:30:00,default_mpc,0.029,0.0,0.9932565687426828,0.8079965319598638,0.0,0.0,optimal_relaxed_modes,0.001582199998665601,False,,-3635.984393819387,0.8079965319598638
155,155,2024-01-02 14:45:00,default_mpc,0.029,0.0,0.9689443775753469,0.8534201589974213,0.0,0.0,optimal_relaxed_modes,0.0015708999999333173,False,,-3840.390715488396,0.8534201589974213
156,156,2024-01-02 15:00:00,default_mpc,0.083,93.72,0.9448989451322307,0.8558355611539016,0.0,0.0,optimal_relaxed_modes,0.0015413000073749572,False,,-3851.260025192557,0.8558355611539016
157,157,2024-01-02 15:15:00,default_mpc,0.029,0.0,0.9237269885596153,0.8397415221843978,0.0,0.0,optimal_relaxed_modes,0.0015569999814033508,False,,-3778.83684982979,0.8397415221843978
158,158,2024-01-02 15:30:00,default_mpc,0.029,0.0,0.9087457465646954,0.8162307591065151,0.0,0.0,optimal_relaxed_modes,0.001761400024406612,False,,-3673.038415979318,0.8162307591065151
159,159,2024-01-02 15:45:00,default_mpc,0.029,0.0,0.9001558654645097,0.7893516791821337,0.0,0.0,optimal_relaxed_modes,0.0016545000253245234,False,,-3552.0825563196017,0.7893516791821337
160,160,2024-01-02 16:00:00,default_mpc,0.083,26.28,0.8967596560734906,0.8033408219793254,0.0,0.0,optimal_relaxed_modes,0.0018248999840579927,False,,-3615.0336989069647,0.8033408219793254
