step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th
1517,27725,2024-10-16 19:15:00,measured_data_mpc,0.029,0.0,0.42821668154185477,-0.32639492511682594,0.0,8996.472456634101,optimal_relaxed_modes,0.001189600006910041,False,,2152.457289482025
1518,27726,2024-10-16 19:30:00,measured_data_mpc,0.029,0.0,0.46934116958675914,-0.32639492511682583,0.0,8997.40273877556,optimal_relaxed_modes,0.0015808999887667596,False,,2152.457289482024
1519,27727,2024-10-16 19:45:00,measured_data_mpc,0.029,0.0,0.5074835206259826,-0.23765734951079076,0.0,8412.512513986812,optimal_relaxed_modes,0.0018841999990399927,False,,1567.2648530622273
1520,27728,2024-10-16 20:00:00,measured_data_mpc,0.18,0.0,0.5428600535879793,1.0,0.0,258.3047078618338,optimal_relaxed_modes,0.0014839999785181135,False,,-6594.640798142311
1521,27729,2024-10-16 20:15:00,measured_data_mpc,0.029,0.0,0.4004477916115443,-0.32639492511682594,0.0,9008.728218992692,optimal_relaxed_modes,0.0010651999909896404,False,,2152.457289482025
1522,27730,2024-10-16 20:30:00,measured_data_mpc,0.029,0.0,0.22203419277501815,-0.32639492511682583,0.0,9009.792096656707,optimal_relaxed_modes,0.001059500005794689,False,,2152.457289482024
1523,27731,2024-10-16 20:45:00,measured_data_mpc,0.029,0.0,0.21815025009516922,-0.32639492511682594,0.0,9009.927499277499,optimal_relaxed_modes,0.0017168999765999615,False,,2152.457289482025
1524,27732,2024-10-16 21:00:00,measured_data_mpc,0.15,0.0,0.27153616511283246,-0.3263949251168261,0.0,8997.554073513082,optimal_relaxed_modes,0.0013805000053253025,False,,2152.4572894820258
1525,27733,2024-10-16 21:15:00,measured_data_mpc,0.029,0.0,0.30334556834712895,-0.32639492511682594,0.0,8988.912440653863,optimal_relaxed_modes,0.0017450000159442425,False,,2152.457289482025
1526,27734,2024-10-16 21:30:00,measured_data_mpc,0.029,0.0,0.35352710256149283,-0.32639492511682583,0.0,8985.136821554148,optimal_relaxed_modes,0.00133350002579391,False,,2152.457289482024
