timestamp,it_load_kw,base_facility_kw,chiller_cooling_kw,chiller_electricity_kw
2025-05-21 00:45:00,7694.4250986258385,9991.354057468558,6862.684208821984,2296.928958842719
2025-05-21 01:00:00,7699.5821176298305,9994.551561473185,6863.115407251841,2294.9694438433544
2025-05-21 01:15:00,7699.867366785203,9990.355838561823,6857.480407751674,2290.488471776621
2025-05-21 01:30:00,7700.3575879729215,9987.17811686609,6854.648188373502,2286.820528893168
2025-05-21 01:45:00,7700.976093568555,9984.542789718096,6853.418651747396,2283.566696149541
2025-05-21 02:00:00,7707.1143181265215,9978.901274576096,6845.001257533493,2271.786956449574
2025-05-21 02:15:00,7709.8042066654525,9971.054440847443,6841.0148794787765,2261.250234181991
2025-05-21 02:30:00,7712.608308466924,9964.290291965564,6839.32043834423,2251.6819834986404
2025-05-21 02:45:00,7715.590122397229,9958.222596030577,6838.575210212402,2242.6324736333486
2025-05-21 03:00:00,7701.492911177447,9956.853870574943,6854.1258589806985,2255.360959397496
2025-05-21 03:15:00,7698.739018572709,9965.506871362952,6861.410324466123,2266.7678527902426
2025-05-21 03:30:00,7696.193742552008,9973.149414737898,6864.346774972504,2276.9556721858903
2025-05-21 03:45:00,7693.613915947789,9980.369980218977,6865.482378888206,2286.756064271188
2025-05-21 04:00:00,7698.576035302127,9983.481413378591,6858.008938538676,2284.905378076465
2025-05-21 04:15:00,7698.443180069971,9982.146225914625,6854.400208507303,2283.703045844653
2025-05-21 04:30:00,7698.249120307575,9981.43175852536,6852.838235661221,2283.182638217784
2025-05-21 04:45:00,7699.970648624505,9984.969807847434,6858.290416486168,2284.999159222929
2025-05-21 05:00:00,7706.3101087840005,9979.76000313806,6846.2323250069485,2273.44989435406
2025-05-21 05:15:00,7708.611637324422,9972.097277805446,6840.283519443736,2263.4856404810234
2025-05-21 05:30:00,7711.0519787473195,9965.819489202288,6837.821872444148,2254.767510454968
2025-05-21 05:45:00,7713.701727709879,9960.31031234309,6836.780813441107,2246.6085846332107
2025-05-21 06:00:00,7701.66294050499,9960.963502282284,6854.771765507364,2259.3005617772938
2025-05-21 06:15:00,7699.362911158523,9969.35851521339,6863.186906524612,2269.995604054866
2025-05-21 06:30:00,7697.170662414424,9976.290735135535,6866.560358518073,2279.1200727211103
2025-05-21 06:45:00,7694.9184786369315,9982.554786318047,6867.848809268172,2287.636307681116
2025-05-21 07:00:00,7701.522212185026,9984.035018736484,6859.146984232848,2282.5128065514577
2025-05-21 07:15:00,7702.261151757928,9980.30052863761,6854.93759598769,2278.0393768796825
2025-05-21 07:30:00,7702.972649729256,9977.227263351351,6853.11526436303,2274.254613622095
2025-05-21 07:45:00,7703.796396906281,9974.492455882146,6852.277697884458,2270.6960589758646
2025-05-21 08:00:00,7706.451751449208,9968.941853359864,6843.809924572902,2262.4901019106555
2025-05-21 08:15:00,7708.032422644974,9963.735723291844,6839.842478661855,2255.7033006468696
2025-05-21 08:30:00,7709.758469103825,9959.528106049873,6838.213910384423,2249.769636946048
2025-05-21 08:45:00,7711.588078211216,9955.823249914334,6837.557999885888,2244.2351717031183
2025-05-21 09:00:00,7700.423254478129,9957.481277121997,6853.646907896606,2257.058022643868
2025-05-21 09:15:00,7697.983933470463,9966.061598340642,6861.1501985080895,2268.077664870179
2025-05-21 09:30:00,7695.670973768734,9973.35665717062,6864.142443149015,2277.685683401886
2025-05-21 09:45:00,7697.534991181221,9984.2732091819,6865.273554765376,2286.7382180006784
2025-05-21 10:00:00,7700.174016281411,9988.13571698412,6867.182310868327,2287.9617007027077
2025-05-21 10:15:00,7699.646156652303,9984.933779402758,6859.1562227768845,2285.287622750455
2025-05-21 10:30:00,7699.308233043466,9983.259610849516,6855.145562265568,2283.9513778060505
2025-05-21 10:45:00,7699.100623841825,9982.491212737712,6853.46238737567,2283.3905888958875
2025-05-21 11:00:00,7698.089914742959,9979.351363961256,6844.937800513305,2281.261449218296
2025-05-21 11:15:00,7697.868663366677,9978.525790835538,6841.00442031872,2280.6571274688617
2025-05-21 11:30:00,7697.831630287812,9978.61201504759,6839.429987792383,2280.7803847597784
2025-05-21 11:45:00,7697.875056454655,9979.045519648773,6838.83174383655,2281.170463194117
2025-05-21 12:00:00,7695.989790770454,9985.697408487022,6854.392392052522,2289.707617716567
2025-05-21 12:15:00,7695.301312975502,9990.88355076828,6861.625876764636,2295.582237792778
2025-05-21 12:30:00,7694.427695476967,9994.326282294876,6864.481902272819,2299.8985868179093
2025-05-21 12:45:00,7693.4674785524385,9996.977608765295,6865.524211224199,2303.5101302128564
2025-05-21 13:00:00,7694.662640289238,9995.870849179772,6858.011338305574,2301.208208890534
2025-05-21 13:15:00,7696.262264608259,9998.347221367503,6860.624203277749,2302.084956759244
2025-05-21 13:30:00,7695.818354850255,9996.504132089614,6856.45439848811,2300.685777239359
2025-05-21 13:45:00,7695.591946435461,9995.544097354754,6854.26806106697,2299.952150919293
2025-05-21 14:00:00,7707.602406953379,9990.247772506304,6844.904868579117,2282.645365552925
2025-05-21 14:15:00,7711.933731446624,9978.37888340241,6840.449355341515,2266.445151955787
2025-05-21 14:30:00,7716.382602760941,9967.965274994143,6838.551624781557,2251.582672233202
2025-05-21 14:45:00,7721.185058361967,9958.753865907416,6837.759581604397,2237.568807545449
2025-05-21 15:00:00,7695.124821200465,9953.519288783918,6854.5140288733655,2258.394467583454
2025-05-21 15:15:00,7690.2980223970635,9969.275518592094,6862.506932764747,2278.9774961950307
2025-05-21 15:30:00,7686.257997434217,9984.769272102036,6865.801273821003,2298.5112746678183
2025-05-21 15:45:00,7682.4495448279995,10000.277745200558,6867.095590987103,2317.828200372558
2025-05-21 16:00:00,7691.5553198689095,10007.980941563375,6859.119342552586,2316.425621694466
2025-05-21 16:15:00,7691.553777830775,10006.670962349908,6855.244955388108,2315.1171845191325
2025-05-21 16:30:00,7691.345714268829,10005.893438117284,6853.558737335708,2314.547723848454
2025-05-21 16:45:00,7691.196930194836,10005.481538847724,6852.779632446699,2314.2846086528884
2025-05-21 17:00:00,7694.479133444758,10005.054382493634,6848.543267205033,2310.575249048876
2025-05-21 17:15:00,7694.819148880837,10000.259213562123,6840.841750053853,2305.440064681286
2025-05-21 17:30:00,7695.499809022571,9997.100201523024,6837.272129872935,2301.6003925004534
2025-05-21 17:45:00,7696.3336874415,9994.724376415696,6835.858752444033,2298.390688974196
2025-05-21 18:00:00,7693.658428459531,10001.273208348832,6856.214590655303,2307.6147798893007
2025-05-21 18:15:00,7693.1978413672805,10006.656767079585,6865.672142303652,2313.458925712305
2025-05-21 18:30:00,7692.508189038331,10009.780420778256,6869.387869308519,2317.272231739925
2025-05-21 18:45:00,7691.693556615355,10011.873870922553,6870.72488954012,2320.180314307197
