step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command
26,26,2024-01-01 06:30:00,1.0,6.02045610913373,-0.0,0.0,0.0,1.0,0.0,0.0,6.021658628478452,24.576255185255317,-5.325,-6.6757045240394595,0.0,0.0,6990.889333339311,6990.889333339311,0.0,6990.889333339311,50.683947666710004,0.029,-0.0
27,27,2024-01-01 06:45:00,1.0,6.021257797394691,-0.0,0.0,0.0,1.0,0.0,0.0,6.022460255705507,24.576100661887608,-6.0,-7.259517110878881,0.0,0.0,6988.209685830325,6988.209685830325,0.0,6988.209685830325,50.66452022226986,0.029,-0.0
28,28,2024-01-01 07:00:00,1.0,6.022059444995111,-0.0,0.0,0.0,1.0,0.0,0.0,6.023261841863388,24.57604166456411,-5.75,-7.082742491482042,0.0,0.0,6988.974007618101,6988.974007618101,0.0,6988.974007618101,50.67006155523123,0.029,-0.0
29,29,2024-01-01 07:15:00,1.0,6.022861051692906,-0.0,0.0,0.0,1.0,0.0,0.0,6.024063391080912,24.576011664956752,-5.5,-6.907870035350197,0.0,0.0,6989.768554710748,6989.768554710747,0.0,6989.768554710748,50.67582202165292,0.029,-0.0
30,30,2024-01-01 07:30:00,1.0,6.023662619342677,-0.0,0.0,0.0,1.0,0.0,0.0,6.02486490461245,24.5760143142885,-5.25,-6.734929851842308,0.0,0.0,6990.593242080733,6990.593242080733,0.0,6990.593242080733,50.68180100508532,0.029,-0.0
31,31,2024-01-01 07:45:00,1.0,6.024464150712293,-0.0,0.0,0.0,1.0,0.0,0.0,6.0256663838700675,24.576094882257895,-5.0,-6.563954777543042,0.0,0.0,6991.448762065614,6991.448762065614,0.0,6991.448762065614,50.6880035249757,0.029,-0.0
32,32,2024-01-01 08:00:00,1.0,6.02526564714367,-0.0,0.0,0.0,1.0,0.0,0.0,6.026467832221595,24.576342157349295,-4.55,-6.266382947792877,0.0,0.0,6993.040008727092,6993.040008727091,1774.8,5218.240008727092,206.12048034472014,0.158,-0.0
33,33,2024-01-01 08:15:00,1.0,6.026067110941205,-0.0,0.0,0.0,1.0,0.0,0.0,6.027269256870721,24.5767997062078,-4.1,-5.97507349933822,0.0,0.0,6994.738006061954,6994.738006061953,0.0,6994.738006061954,50.71185054394917,0.029,-0.0
34,34,2024-01-01 08:30:00,1.0,6.0268685474140105,-0.0,0.0,0.0,1.0,0.0,0.0,6.028070666903066,24.577476085746163,-3.6500000000000004,-5.690204566182761,0.0,0.0,6996.548299126353,6996.548299126352,0.0,6996.548299126353,50.72497516866606,0.029,-0.0
35,35,2024-01-01 08:45:00,1.0,6.027669964756674,-0.0,0.0,0.0,1.0,0.0,0.0,6.02887207177357,24.57835199722773,-3.2,-5.41195863815624,0.0,0.0,6998.476170011803,6998.476170011802,0.0,6998.476170011803,50.738952232585575,0.029,-0.0
36,36,2024-01-01 09:00:00,1.0,6.028471372207104,-0.0,0.0,0.0,1.0,0.0,0.0,6.029673480102989,24.579409793734083,-2.6500000000000004,-4.939873314707734,0.0,0.0,7002.159262965456,7002.159262965456,2979.3,4022.859262965456,158.90294088713551,0.158,-0.0
37,37,2024-01-01 09:15:00,1.0,6.029272778821016,-0.0,0.0,0.0,1.0,0.0,0.0,6.030474899753031,24.580591896047448,-2.1,-4.469166450407209,0.0,0.0,7006.447088001764,7006.447088001763,0.0,7006.447088001764,50.79674138801279,0.029,-0.0
38,38,2024-01-01 09:30:00,1.0,6.030074192807074,-0.0,0.0,0.0,1.0,0.0,0.0,6.031276336086261,24.58183575559557,-1.55,-3.9998015934262634,0.0,0.0,7011.474710997086,7011.474710997086,0.0,7011.474710997086,50.83319165472887,0.029,-0.0
39,39,2024-01-01 09:45:00,1.0,6.030875620822759,-0.0,0.0,0.0,1.0,0.0,0.0,6.032077791773844,24.583090320581256,-1.0,-3.5317310526608625,0.0,0.0,7017.416102569582,7017.416102569582,0.0,7017.416102569582,50.87626674362947,0.029,-0.0
40,40,2024-01-01 10:00:00,1.0,6.031677066835901,-0.0,0.0,0.0,1.0,0.0,0.0,6.032879267277124,24.58438285894511,0.0,-3.08769660350059,0.0,0.0,7024.119876157931,7024.119876157929,3490.32,3533.7998761579306,139.58509510823825,0.158,-0.0
41,41,2024-01-01 10:15:00,1.0,6.032478532417768,-0.0,0.0,0.0,1.0,0.0,0.0,6.033680764236571,24.585678062864687,1.0,-2.7270279438541984,0.0,0.0,7030.515218630418,7030.515218630417,0.0,7030.515218630418,50.97123533507053,0.029,-0.0
42,42,2024-01-01 10:30:00,1.0,6.03328001865377,-0.0,0.0,0.0,1.0,0.0,0.0,6.034482282766085,24.586954854332326,2.0,-2.422483099427063,0.0,0.0,7036.720640950842,7036.72064095084,0.0,7036.720640950842,51.016224646893605,0.029,-0.0
43,43,2024-01-01 10:45:00,1.0,6.034081526401157,-0.0,0.0,0.0,1.0,0.0,0.0,6.035283822069264,24.58819475288389,3.0,-2.1778557640167655,0.0,0.0,7042.338076885326,7042.338076885325,0.0,7042.338076885326,51.056951057418615,0.029,-0.0
44,44,2024-01-01 11:00:00,1.0,6.034883055282218,-0.0,0.0,0.0,1.0,0.0,0.0,6.0360853805513095,24.58927098737838,3.1,-2.2017819464690054,0.0,0.0,7041.781286919101,7041.7812869191,3949.68,3092.1012869191013,64.16110170357136,0.083,-0.0
45,45,2024-01-01 11:15:00,1.0,6.0356846041912,-0.0,0.0,0.0,1.0,0.0,0.0,6.0368869511404775,24.590220911917232,3.2,-2.2264134251676966,0.0,0.0,7041.210456187399,7041.210456187398,0.0,7041.210456187399,51.048775807358645,0.029,-0.0
46,46,2024-01-01 11:30:00,1.0,6.0364861687360705,-0.0,0.0,0.0,1.0,0.0,0.0,6.037688528379167,24.591048708968817,3.3,-2.2517620468903323,0.0,0.0,7040.627234681802,7040.627234681802,0.0,7040.627234681802,51.044547451443066,0.029,-0.0
47,47,2024-01-01 11:45:00,1.0,6.037287742650809,-0.0,0.0,0.0,1.0,0.0,0.0,6.038490106990707,24.59176006591535,3.4,-2.277835815605229,0.0,0.0,7040.032262442205,7040.032262442206,0.0,7040.032262442205,51.04023390270599,0.029,-0.0
48,48,2024-01-01 12:00:00,1.0,6.0380893205781545,-0.0,0.0,0.0,1.0,0.0,0.0,6.039291681944366,24.59237023970001,3.5,-2.2463276392762888,0.0,0.0,7040.775192224414,7040.775192224414,3905.04,3135.7351922244143,22.734080143627004,0.029,-0.0
49,49,2024-01-01 12:15:00,1.0,6.038890897375479,-0.0,0.0,0.0,1.0,0.0,0.0,6.040093248868782,24.59289733125465,3.5999999999999996,-2.2155140473275194,0.0,0.0,7041.51076031965,7041.51076031965,0.0,7041.51076031965,51.050953012317464,0.029,-0.0
50,50,2024-01-01 12:30:00,1.0,6.03969246830689,-0.0,0.0,0.0,1.0,0.0,0.0,6.040894804174812,24.59335098213785,3.6999999999999997,-2.185399321374388,0.0,0.0,7042.238531799644,7042.238531799643,0.0,7042.238531799644,51.05622935554742,0.029,-0.0
51,51,2024-01-01 12:45:00,1.0,6.040494029409496,-0.0,0.0,0.0,1.0,0.0,0.0,6.04169634469001,24.593736824995496,3.8,-2.1559910493803396,0.0,0.0,7042.957965895523,7042.957965895522,0.0,7042.957965895523,51.061445252742544,0.029,-0.0
52,52,2024-01-01 13:00:00,1.0,6.041295577325323,-0.0,0.0,0.0,1.0,0.0,0.0,6.042497867485427,24.594079869441394,4.1,-1.9895939954514896,0.0,0.0,7047.182300409442,7047.182300409442,3020.82,4026.362300409442,83.54701773349592,0.083,-0.0
53,53,2024-01-01 13:15:00,1.0,6.042097108981652,-0.0,0.0,0.0,1.0,0.0,0.0,6.043299370712749,24.594374694401377,4.4,-1.8251604724292716,0.0,0.0,7051.6844824698765,7051.6844824698765,0.0,7051.6844824698765,51.12471249790661,0.029,-0.0
54,54,2024-01-01 13:30:00,1.0,6.0428986219696,-0.0,0.0,0.0,1.0,0.0,0.0,6.0441008522895245,24.594619653911344,4.7,-1.6627075296521545,0.0,0.0,7056.488049128163,7056.488049128162,0.0,7056.488049128163,51.15953835617918,0.029,-0.0
55,55,2024-01-01 13:45:00,1.0,6.0437001144062705,-0.0,0.0,0.0,1.0,0.0,0.0,6.04490231006228,24.594813150637822,5.0,-1.502245147004834,0.0,0.0,7061.612899478604,7061.612899478603,0.0,7061.612899478604,51.196693521219885,0.029,-0.0
56,56,2024-01-01 14:00:00,1.0,6.044501584063954,-0.0,0.0,0.0,1.0,0.0,0.0,6.0457037418086195,24.594936625488206,5.125,-1.3348385227274875,0.0,0.0,7067.407946890743,7067.407946890743,1033.56,6033.847946890743,125.20234489798291,0.083,-0.0
57,57,2024-01-01 14:15:00,1.0,6.045303028835119,-0.0,0.0,0.0,1.0,0.0,0.0,6.046505144504415,24.59500343209482,5.25,-1.1673922649444461,0.0,0.0,7073.712049544565,7073.712049544563,0.0,7073.712049544565,51.2844123591981,0.029,-0.0
58,58,2024-01-01 14:30:00,1.0,6.046104446033439,-0.0,0.0,0.0,1.0,0.0,0.0,6.047306515702594,24.595019414782247,5.375,-0.9999031027081093,0.0,0.0,7080.5829509165815,7080.58295091658,0.0,7080.5829509165815,51.33422639414522,0.029,-0.0
59,59,2024-01-01 14:45:00,1.0,6.046905832997682,-0.0,0.0,0.0,1.0,0.0,0.0,6.048107853208688,24.594983382695023,5.5,-0.8323723048823396,0.0,0.0,7088.092365234233,7088.092365234233,0.0,7088.092365234233,51.38866964794819,0.029,-0.0
60,60,2024-01-01 15:00:00,1.0,6.047707187342466,-0.0,0.0,0.0,1.0,0.0,0.0,6.048909154776865,24.594875723669592,5.475,-0.8890998931630271,0.0,0.0,7085.474440320162,7085.47444032016,323.88,6761.594440320162,140.30308463664338,0.083,-0.0
61,61,2024-01-01 15:15:00,1.0,6.048508506880078,-0.0,0.0,0.0,1.0,0.0,0.0,6.0497104173140706,24.594708856217277,5.45,-0.9460406963572671,0.0,0.0,7082.924191061628,7082.924191061626,0.0,7082.924191061628,51.351200385196805,0.029,-0.0
62,62,2024-01-01 15:30:00,1.0,6.049309788925526,-0.0,0.0,0.0,1.0,0.0,0.0,6.050511638263902,24.594480704276055,5.425000000000001,-1.003194094393817,0.0,0.0,7080.439905990533,7080.439905990534,0.0,7080.439905990533,51.333189318431366,0.029,-0.0
63,63,2024-01-01 15:45:00,1.0,6.050111030680301,-0.0,0.0,0.0,1.0,0.0,0.0,6.051312814980374,24.59417822681684,5.4,-1.0605701807249053,0.0,0.0,7078.019234020695,7078.019234020693,0.0,7078.019234020695,51.31563944665004,0.029,-0.0
64,64,2024-01-01 16:00:00,1.0,6.050912229525497,-0.0,0.0,0.0,1.0,0.0,0.0,6.052113944254188,24.59376939263412,5.075000000000001,-1.1754404183754725,0.0,0.0,7073.388435923485,7073.388435923484,108.84,6964.548435923485,144.51438004541234,0.083,-0.0
65,65,2024-01-01 16:15:00,1.0,6.051713382515142,-0.0,0.0,0.0,1.0,0.0,0.0,6.052915021492289,24.59327751250756,4.75,-1.2947212130481196,0.0,0.0,7068.857044884357,7068.857044884356,0.0,7068.857044884357,51.24921357541159,0.029,-0.0
66,66,2024-01-01 16:30:00,1.0,6.052514485773467,-0.0,0.0,0.0,1.0,0.0,0.0,6.0537160431089525,24.59270505930162,4.425,-1.418337014567807,0.0,0.0,7064.439470672825,7064.439470672825,0.0,7064.439470672825,51.217186162377985,0.029,-0.0
67,67,2024-01-01 16:45:00,1.0,6.053315535179269,-0.0,0.0,0.0,1.0,0.0,0.0,6.054517005625428,24.592047406846635,4.1,-1.5462087457318896,0.0,0.0,7060.147110937094,7060.147110937093,0.0,7060.147110937094,51.18606655429394,0.029,-0.0
68,68,2024-01-01 17:00:00,1.0,6.054116527270752,-0.0,0.0,0.0,1.0,0.0,0.0,6.05531790536325,24.591320227919844,4.125,-1.6325801145966385,0.0,0.0,7057.391659939461,7057.391659939461,0.0,7057.391659939461,278.7669705676087,0.158,-0.0
69,69,2024-01-01 17:15:00,1.0,6.054917458397589,-0.0,0.0,0.0,1.0,0.0,0.0,6.056118739321235,24.590516834734615,4.15,-1.718985702390764,0.0,0.0,7054.747471247527,7054.747471247527,0.0,7054.747471247527,51.14691916654457,0.029,-0.0
70,70,2024-01-01 17:30:00,1.0,6.055718325242103,-0.0,0.0,0.0,1.0,0.0,0.0,6.05691950420216,24.589685863181995,4.175000000000001,-1.8054198714380236,0.0,0.0,7052.208215240541,7052.20821524054,0.0,7052.208215240541,51.128509560493924,0.029,-0.0
71,71,2024-01-01 17:45:00,1.0,6.056519124624687,-0.0,0.0,0.0,1.0,0.0,0.0,6.057720198837888,24.58887358757055,4.2,-1.89188600457711,0.0,0.0,7049.76863014048,7049.76863014048,0.0,7049.76863014048,51.110822568518486,0.029,-0.0
72,72,2024-01-01 18:00:00,1.0,6.057319854403019,-0.0,0.0,0.0,1.0,0.0,0.0,6.058520824019929,24.588046213696504,3.7250000000000005,-1.843072063541917,0.0,0.0,7051.115880101443,7051.115880101442,0.0,7051.115880101443,278.51907726400697,0.158,-0.0
73,73,2024-01-01 18:15:00,1.0,6.058120514289423,-0.0,0.0,0.0,1.0,0.0,0.0,6.059321379104901,24.58724814669308,3.25,-1.8156070144468275,0.0,0.0,7051.880966992263,7051.880966992263,0.0,7051.880966992263,51.12613701069391,0.029,-0.0
74,74,2024-01-01 18:30:00,1.0,6.058921104435455,-0.0,0.0,0.0,1.0,0.0,0.0,6.060121865361953,24.58649544634453,2.775,-1.8085215586914325,0.0,0.0,7052.0700389501735,7052.0700389501735,0.0,7052.0700389501735,51.12750778238876,0.029,-0.0
75,75,2024-01-01 18:45:00,1.0,6.0597216251128945,-0.0,0.0,0.0,1.0,0.0,0.0,6.060922284754032,24.585792196515367,2.3,-1.8209124936387666,0.0,0.0,7051.70367588926,7051.70367588926,0.0,7051.70367588926,51.12485165019714,0.029,-0.0
76,76,2024-01-01 19:00:00,1.0,6.0605220779465565,-0.0,0.0,0.0,1.0,0.0,0.0,6.061722639420445,24.58516609670188,2.0749999999999997,-1.9415262546506535,0.0,0.0,7048.356599414385,7048.356599414384,0.0,7048.356599414385,334.7969384721833,0.19,-0.0
77,77,2024-01-01 19:15:00,1.0,6.061322464953559,-0.0,0.0,0.0,1.0,0.0,0.0,6.062522932697142,24.584598667170148,1.8499999999999999,-2.0636664616220397,0.0,0.0,7045.154787762076,7045.154787762076,0.0,7045.154787762076,51.077372211275055,0.029,-0.0
78,78,2024-01-01 19:30:00,1.0,6.062122788933945,-0.0,0.0,0.0,1.0,0.0,0.0,6.063323167121535,24.584081396603604,1.6249999999999998,-2.1873197224501584,0.0,0.0,7042.089141334379,7042.089141334378,0.0,7042.089141334379,51.05514627467425,0.029,-0.0
79,79,2024-01-01 19:45:00,1.0,6.062923052799872,-0.0,0.0,0.0,1.0,0.0,0.0,6.0641233448632015,24.583608815829823,1.4,-2.312471937374435,0.0,0.0,7039.155074300544,7039.155074300543,0.0,7039.155074300544,51.033874288678945,0.029,-0.0
80,80,2024-01-01 20:00:00,1.0,6.063723258874804,-0.0,0.0,0.0,1.0,0.0,0.0,6.064923467855333,24.5831552731482,0.9499999999999998,-2.6394387508187935,0.0,0.0,7032.2174095049795,7032.217409504979,0.0,7032.2174095049795,334.03032695148653,0.19,-0.0
81,81,2024-01-01 20:15:00,1.0,6.064523409225132,-0.0,0.0,0.0,1.0,0.0,0.0,6.065723536922778,24.582730052451737,0.49999999999999994,-2.9689747716708332,0.0,0.0,7026.130826962134,7026.130826962132,0.0,7026.130826962134,50.939448495475474,0.029,-0.0
82,82,2024-01-01 20:30:00,1.0,6.065323505290831,-0.0,0.0,0.0,1.0,0.0,0.0,6.06652355329145,24.58233329673528,0.04999999999999993,-3.3010786131505685,0.0,0.0,7020.766966503492,7020.766966503492,0.0,7020.766966503492,50.90056050715032,0.029,-0.0
83,83,2024-01-01 20:45:00,1.0,6.0661235480078135,-0.0,0.0,0.0,1.0,0.0,0.0,6.067323518193394,24.581962982795922,-0.4,-3.646451577930317,0.0,0.0,7015.880847946699,7015.8808479467,0.0,7015.880847946699,50.86513614761357,0.029,-0.0
84,84,2024-01-01 21:00:00,1.0,6.066923538613559,-0.0,0.0,0.0,1.0,0.0,0.0,6.068123432773184,24.581620340556796,-0.8,-3.6748026554988487,0.0,0.0,7015.502824767704,7015.502824767704,0.0,7015.502824767704,277.1123615783243,0.158,-0.0
85,85,2024-01-01 21:15:00,1.0,6.0677234783524705,-0.0,0.0,0.0,1.0,0.0,0.0,6.068923298228494,24.581295859893626,-1.2,-3.7187316866739515,0.0,0.0,7014.928029040906,7014.928029040904,0.0,7014.928029040906,50.85822821054657,0.029,-0.0
86,86,2024-01-01 21:30:00,1.0,6.068523368403593,-0.0,0.0,0.0,1.0,0.0,0.0,6.069723115346065,24.580984651976088,-1.6,-3.7776007971816763,0.0,0.0,7014.174136069284,7014.174136069283,0.0,7014.174136069284,50.852762486502314,0.029,-0.0
87,87,2024-01-01 21:45:00,1.0,6.069323209672245,-0.0,0.0,0.0,1.0,0.0,0.0,6.070522884701379,24.580684077059782,-2.0,-3.8508056340712655,0.0,0.0,7013.260476688153,7013.260476688152,0.0,7013.260476688153,50.84613845598911,0.029,-0.0
88,88,2024-01-01 22:00:00,1.0,6.07012300289257,-0.0,0.0,0.0,1.0,0.0,0.0,6.0713226067558566,24.580410453485392,-2.25,-3.9154473434921533,0.0,0.0,7012.473685520361,7012.47368552036,0.0,7012.473685520361,145.5088289745475,0.083,-0.0
89,89,2024-01-01 22:15:00,1.0,6.070922748587008,-0.0,0.0,0.0,1.0,0.0,0.0,6.072122282675913,24.580154245665536,-2.5,-3.9854916542450867,0.0,0.0,7011.642557566541,7011.64255756654,0.0,7011.642557566541,50.83440854235742,0.029,-0.0
90,90,2024-01-01 22:30:00,1.0,6.071722447572655,-0.0,0.0,0.0,1.0,0.0,0.0,6.072921913215939,24.57991249394898,-2.75,-4.060807646074898,0.0,0.0,7010.772516173553,7010.772516173553,0.0,7010.772516173553,50.828100742258265,0.029,-0.0
91,91,2024-01-01 22:45:00,1.0,6.072522100817971,-0.0,0.0,0.0,1.0,0.0,0.0,6.073721499002428,24.57968380229575,-3.0,-4.141268877493338,0.0,0.0,7009.869718834741,7009.8697188347405,0.0,7009.869718834741,50.82155546155188,0.029,-0.0
92,92,2024-01-01 23:00:00,1.0,6.0733217089710605,-0.0,0.0,0.0,1.0,0.0,0.0,6.074521040601525,24.57951555564342,-2.825,-4.28020917412564,0.0,0.0,7008.371613751082,7008.371613751083,0.0,7008.371613751082,145.42371098533496,0.083,-0.0
93,93,2024-01-01 23:15:00,1.0,6.074121272680135,-0.0,0.0,0.0,1.0,0.0,0.0,6.0753205406265955,24.579382858336626,-2.65,-4.426230229513428,0.0,0.0,7006.875008221854,7006.875008221853,0.0,7006.875008221854,50.79984380960845,0.029,-0.0
94,94,2024-01-01 23:30:00,1.0,6.074920793491316,-0.0,0.0,0.0,1.0,0.0,0.0,6.076120000615298,24.57927369767641,-2.4749999999999996,-4.57952737962259,0.0,0.0,7005.383431285313,7005.383431285313,0.0,7005.383431285313,50.789029876818525,0.029,-0.0
95,95,2024-01-01 23:45:00,1.0,6.075720273498171,-0.0,0.0,0.0,1.0,0.0,0.0,6.076919421586215,24.579184191889997,-2.3,-4.740306713136812,0.0,0.0,7003.900643597463,7003.900643597462,0.0,7003.900643597463,50.77827966608161,0.029,-0.0
96,96,2024-01-02 00:00:00,1.0,6.076519713989457,-0.0,0.0,0.0,1.0,0.0,0.0,6.077718804390177,24.579015813272402,-2.9749999999999996,-5.021923101069805,0.0,0.0,7001.487552544918,7001.487552544919,0.0,7001.487552544918,50.76078475595066,0.029,-0.0
97,97,2024-01-02 00:15:00,1.0,6.07731911585937,-0.0,0.0,0.0,1.0,0.0,0.0,6.078518145621132,24.57882090458132,-3.65,-5.329992680756028,0.0,0.0,6999.086923560436,6999.086923560436,0.0,6999.086923560436,50.74338019581316,0.029,-0.0
98,98,2024-01-02 00:30:00,1.0,6.078118477883707,-0.0,0.0,0.0,1.0,0.0,0.0,6.079317444134613,24.57861312645372,-4.325,-5.663114133622906,0.0,0.0,6996.74102280165,6996.74102280165,0.0,6996.74102280165,50.726372415311964,0.029,-0.0
99,99,2024-01-02 00:45:00,1.0,6.078917797763687,-0.0,0.0,0.0,1.0,0.0,0.0,6.080116699376411,24.57839484744206,-5.0,-6.019998646234532,0.0,0.0,6994.478885289065,6994.478885289065,0.0,6994.478885289065,50.70997191834572,0.029,-0.0
100,100,2024-01-02 01:00:00,1.0,6.079717074642039,-0.0,0.0,0.0,1.0,0.0,0.0,6.080915910894671,24.57827138791002,-4.75,-5.7049957967772436,0.0,0.0,6996.457510867177,6996.457510867177,0.0,6996.457510867177,50.72431695378704,0.029,-0.0
101,101,2024-01-02 01:15:00,1.0,6.080516308011914,-0.0,0.0,0.0,1.0,0.0,0.0,6.081715082787884,24.578181739293484,-4.5,-5.387925599244042,0.0,0.0,6998.65207030735,6998.65207030735,0.0,6998.65207030735,50.74022750972829,0.029,-0.0
102,102,2024-01-02 01:30:00,1.0,6.081315499741064,-0.0,0.0,0.0,1.0,0.0,0.0,6.082514216518515,24.57810900217459,-4.25,-5.068783593834577,0.0,0.0,7001.094389255017,7001.094389255016,0.0,7001.094389255017,50.757934322098876,0.029,-0.0
103,103,2024-01-02 01:45:00,1.0,6.082114652543205,-0.0,0.0,0.0,1.0,0.0,0.0,6.083313312814692,24.578049803088092,-4.0,-4.747558531656521,0.0,0.0,7003.8210906414315,7003.821090641432,0.0,7003.8210906414315,50.77770290715038,0.029,-0.0
104,104,2024-01-02 02:00:00,1.0,6.082913767536463,-0.0,0.0,0.0,1.0,0.0,0.0,6.084112372271196,24.57798526341652,-3.9,-4.8753599576461575,0.0,0.0,7002.702049082486,7002.702049082484,0.0,7002.702049082486,50.769589855848025,0.029,-0.0
105,105,2024-01-02 02:15:00,1.0,6.083712845396702,-0.0,0.0,0.0,1.0,0.0,0.0,6.0849113946547,24.577924124285236,-3.8,-5.00592827528169,0.0,0.0,7001.605672672466,7001.605672672466,0.0,7001.605672672466,50.76164112687538,0.029,-0.0
106,106,2024-01-02 02:30:00,1.0,6.084511886346886,-0.0,0.0,0.0,1.0,0.0,0.0,6.085710380113689,24.5778680980389,-3.7,-5.139312865968584,0.0,0.0,7000.532772328513,7000.532772328512,0.0,7000.532772328513,50.75386259938172,0.029,-0.0
107,107,2024-01-02 02:45:00,1.0,6.085310890282769,-0.0,0.0,0.0,1.0,0.0,0.0,6.08650932887063,24.577817268238004,-3.6,-5.275559281186391,0.0,0.0,6999.483384872326,6999.483384872326,0.0,6999.483384872326,50.746254540324365,0.029,-0.0
108,108,2024-01-02 03:00:00,1.0,6.086109857390834,-0.0,0.0,0.0,1.0,0.0,0.0,6.087308241151586,24.577693846536047,-4.2,-5.7527014150485005,0.0,0.0,6996.143380395373,6996.143380395371,0.0,6996.143380395373,50.722039507866455,0.029,-0.0
109,109,2024-01-02 03:15:00,1.0,6.08690878789688,-0.0,0.0,0.0,1.0,0.0,0.0,6.088107113821788,24.577545922565495,-4.8,-6.235392398943031,0.0,0.0,6993.221188799984,6993.221188799984,0.0,6993.221188799984,50.70085361879988,0.029,-0.0
110,110,2024-01-02 03:30:00,1.0,6.087707680348127,-0.0,0.0,0.0,1.0,0.0,0.0,6.0889059458242905,24.577387268137542,-5.4,-6.723482078676891,0.0,0.0,6990.655338933865,6990.655338933866,0.0,6990.655338933865,50.682251207270525,0.029,-0.0
111,111,2024-01-02 03:45:00,1.0,6.088506532722074,-0.0,0.0,0.0,1.0,0.0,0.0,6.089704736697211,24.57722038393703,-6.0,-7.216839099732574,0.0,0.0,6988.392908258727,6988.3929082587265,0.0,6988.392908258727,50.665848584875775,0.029,-0.0
112,112,2024-01-02 04:00:00,1.0,6.089305344156993,-0.0,0.0,0.0,1.0,0.0,0.0,6.090503486086725,24.577140761068865,-5.75,-6.758451935588589,0.0,0.0,6990.480646144105,6990.480646144104,0.0,6990.480646144105,50.68098468454476,0.029,-0.0
113,113,2024-01-02 04:15:00,1.0,6.090104114289348,-0.0,0.0,0.0,1.0,0.0,0.0,6.091302197764694,24.577090144275946,-5.5,-6.294699773197312,0.0,0.0,6992.883102169166,6992.883102169165,0.0,6992.883102169166,50.69840249072645,0.029,-0.0
114,114,2024-01-02 04:30:00,1.0,6.090902844778228,-0.0,0.0,0.0,1.0,0.0,0.0,6.092100872985917,24.577052121099086,-5.25,-5.82566510682662,0.0,0.0,6995.66514496659,6995.66514496659,0.0,6995.66514496659,50.718572301007775,0.029,-0.0
115,115,2024-01-02 04:45:00,1.0,6.091701538258001,-0.0,0.0,0.0,1.0,0.0,0.0,6.092899512296043,24.577023468336915,-5.0,-5.3514367091100965,0.0,0.0,6998.908162781338,6998.9081627813375,0.0,6998.908162781338,50.7420841801647,0.029,-0.0
116,116,2024-01-02 05:00:00,1.0,6.092500195495058,-0.0,0.0,0.0,1.0,0.0,0.0,6.093698116101439,24.576990185640597,-4.9,-5.485723480697669,0.0,0.0,6997.941316605263,6997.941316605262,0.0,6997.941316605263,50.73507454538816,0.029,-0.0
117,117,2024-01-02 05:15:00,1.0,6.0932988170641735,-0.0,0.0,0.0,1.0,0.0,0.0,6.09449668420357,24.57696069886248,-4.8,-5.622972437865568,0.0,0.0,6996.994312345042,6996.99431234504,0.0,6996.994312345042,50.72820876450156,0.029,-0.0
118,118,2024-01-02 05:30:00,1.0,6.094097403024566,-0.0,0.0,0.0,1.0,0.0,0.0,6.095295216767948,24.576936899144975,-4.699999999999999,-5.763226907156058,0.0,0.0,6996.066395127731,6996.066395127731,0.0,6996.066395127731,50.72148136467605,0.029,-0.0
119,119,2024-01-02 05:45:00,1.0,6.094895953358363,-0.0,0.0,0.0,1.0,0.0,0.0,6.0960937140417855,24.576919589263873,-4.6,-5.906543935779584,0.0,0.0,6995.158152470418,6995.158152470417,0.0,6995.158152470418,50.71489660541053,0.029,-0.0
120,120,2024-01-02 06:00:00,1.0,6.095694468273048,-0.0,0.0,0.0,1.0,0.0,0.0,6.0968921763069694,24.576858293704298,-4.949999999999999,-6.087626033980628,0.0,0.0,6994.064535158439,6994.064535158438,0.0,6994.064535158439,50.706967879898684,0.029,-0.0
121,121,2024-01-02 06:15:00,1.0,6.096492948034902,-0.0,0.0,0.0,1.0,0.0,0.0,6.097690601664585,24.57678244195548,-5.3,-6.27473541900543,0.0,0.0,6992.993374288684,6992.993374288685,0.0,6992.993374288684,50.69920196359296,0.029,-0.0
122,122,2024-01-02 06:30:00,1.0,6.097291391837328,-0.0,0.0,0.0,1.0,0.0,0.0,6.09848898948729,24.576699994110513,-5.65,-6.467706704522143,0.0,0.0,6991.948017480881,6991.94801748088,0.0,6991.948017480881,50.691623126736395,0.029,-0.0
123,123,2024-01-02 06:45:00,1.0,6.098089798451599,-0.0,0.0,0.0,1.0,0.0,0.0,6.099287339491692,24.576612015606344,-6.0,-6.6663976925670925,0.0,0.0,6990.929549066709,6990.929549066709,0.0,6990.929549066709,50.684239230733645,0.029,-0.0
124,124,2024-01-02 07:00:00,1.0,6.098888167370508,-0.0,0.0,0.0,1.0,0.0,0.0,6.100085651440441,24.57652417999944,-6.25,-6.823855033105911,0.0,0.0,6990.161542368565,6990.161542368567,0.0,6990.161542368565,50.6786711821721,0.029,-0.0
