step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th,tes_set_written
39,26247,2024-10-01 09:45:00,default_mpc,0.029,0.0,0.11175942298680243,-0.7662630221146975,0.0,10297.768525580605,optimal_relaxed_modes,0.0011824999819509685,False,,3448.183599516139,-0.7662630221146975
40,26248,2024-10-01 10:00:00,default_mpc,0.15,3907.74,0.1758370074011883,-0.7666490003729003,0.0,10297.768525580605,optimal_relaxed_modes,0.0017180000140797347,False,,3449.9205016780516,-0.7666490003729003
41,26249,2024-10-01 10:15:00,default_mpc,0.029,0.0,0.21086812272590646,-0.7668008967677638,0.0,10297.768525580605,optimal_relaxed_modes,0.0011940000113099813,False,,3450.604035454937,-0.7668008967677638
42,26250,2024-10-01 10:30:00,default_mpc,0.029,0.0,0.26775881227979476,-0.7668580244701075,0.0,10297.768525580605,optimal_relaxed_modes,0.0011804999958258122,False,,3450.861110115484,-0.7668580244701075
43,26251,2024-10-01 10:45:00,default_mpc,0.029,0.0,0.3205223165852505,-0.7668772226832091,0.0,10297.768525580605,optimal_relaxed_modes,0.0011229999945499003,False,,3450.947502074441,-0.7668772226832091
44,26252,2024-10-01 11:00:00,default_mpc,0.083,4129.2,0.3694582699801489,0.7777650819378925,0.0,3349.0506209501546,optimal_relaxed_modes,0.001159599982202053,False,,-3499.9428687205163,0.7777650819378925
45,26253,2024-10-01 11:15:00,default_mpc,0.029,0.0,0.23314350151420915,-0.766175882533684,0.0,10297.768525580605,optimal_relaxed_modes,0.0015477999986615032,False,,3447.791471401578,-0.766175882533684
46,26254,2024-10-01 11:30:00,default_mpc,0.029,0.0,0.0616313847654135,-0.7660979921757931,0.0,10297.768525580605,optimal_relaxed_modes,0.0011292999843135476,False,,3447.440964791069,-0.7660979921757931
47,26255,2024-10-01 11:45:00,default_mpc,0.029,0.0,0.08841375578272247,-0.7660804046948962,0.0,10297.768525580605,optimal_relaxed_modes,0.0014862999960314482,False,,3447.361821127033,-0.7660804046948962
48,26256,2024-10-01 12:00:00,default_mpc,0.029,3215.46,0.1531242047276893,-0.7670124682240064,0.0,10297.768525580605,optimal_relaxed_modes,0.0012741999817080796,False,,3451.5561070080284,-0.7670124682240064
49,26257,2024-10-01 12:15:00,default_mpc,0.029,0.0,0.1901397125678156,-0.767412946176825,0.0,10297.768525580605,optimal_relaxed_modes,0.0014796000032220036,False,,3453.3582577957122,-0.767412946176825
50,26258,2024-10-01 12:30:00,default_mpc,0.029,0.0,0.2485338967587911,-0.7675369023668498,0.0,10297.768525580605,optimal_relaxed_modes,0.0011506000009831041,False,,3453.916060650824,-0.7675369023668498
51,26259,2024-10-01 12:45:00,default_mpc,0.029,0.0,0.30269169235922416,-0.7675471069453843,0.0,10297.768525580605,optimal_relaxed_modes,0.0011707000085152686,False,,3453.9619812542296,-0.7675471069453843
52,26260,2024-10-01 13:00:00,default_mpc,0.083,2507.4,0.3529206510656931,0.2014412552221511,0.0,5939.364460151699,optimal_relaxed_modes,0.0011187999916728586,False,,-906.4856484996799,0.2014412552221511
53,26261,2024-10-01 13:15:00,default_mpc,0.029,0.0,0.21763888882919952,-0.766910548424165,0.0,10297.768525580605,optimal_relaxed_modes,0.0013352000096347183,False,,3451.097467908742,-0.766910548424165
54,26262,2024-10-01 13:30:00,default_mpc,0.029,0.0,0.11028492758448222,-0.7668706301254717,0.0,10297.768525580605,optimal_relaxed_modes,0.0011605999898165464,False,,3450.9178355646227,-0.7668706301254717
55,26263,2024-10-01 13:45:00,default_mpc,0.029,0.0,0.0799094671420702,-0.7668901146100575,0.0,10297.768525580605,optimal_relaxed_modes,0.0011331999849062413,False,,3451.005515745259,-0.7668901146100575
56,26264,2024-10-01 14:00:00,default_mpc,0.083,1864.32,0.1462979599472003,-0.766436766159931,0.0,10297.768525580605,optimal_relaxed_modes,0.0010827999794855714,False,,3448.965447719689,-0.766436766159931
57,26265,2024-10-01 14:15:00,default_mpc,0.029,0.0,0.18259220549804214,-0.7662251621040586,0.0,10297.768525580605,optimal_relaxed_modes,0.0012524000194389373,False,,3448.0132294682635,-0.7662251621040586
58,26266,2024-10-01 14:30:00,default_mpc,0.029,0.0,0.2415341099699481,-0.7661429703711771,0.0,10297.768525580605,optimal_relaxed_modes,0.0010905000090133399,False,,3447.643366670297,-0.7661429703711771
59,26267,2024-10-01 14:45:00,default_mpc,0.029,0.0,0.2961998729581464,-0.766117213115585,0.0,10297.768525580605,optimal_relaxed_modes,0.001208400004543364,False,,3447.5274590201325,-0.766117213115585
60,26268,2024-10-01 15:00:00,default_mpc,0.083,1539.18,0.3468999787754615,-0.0020240338409492123,0.0,6855.266044488828,optimal_relaxed_modes,0.0015494999825023115,False,,9.108152284271455,-0.0020240338409492123
61,26269,2024-10-01 15:15:00,default_mpc,0.029,0.0,0.393922362834403,-0.7674495083087861,0.0,10297.768525580605,optimal_relaxed_modes,0.0013532999728340656,False,,3453.5227873895374,-0.7674495083087861
62,26270,2024-10-01 15:30:00,default_mpc,0.029,0.0,0.4375343422454342,-0.3995655114858204,0.0,8641.508239675815,optimal_relaxed_modes,0.0011208000069018453,False,,1798.044801686192,-0.3995655114858204
63,26271,2024-10-01 15:45:00,default_mpc,0.029,0.0,0.4779837224108911,1.0,0.0,2343.1351881050123,optimal_relaxed_modes,0.001126500021200627,False,,-4500.0,1.0
64,26272,2024-10-01 16:00:00,default_mpc,0.083,486.3,0.33997038954494213,-0.7672690583236936,0.0,10297.768525580605,optimal_relaxed_modes,0.0010725999891292304,False,,3452.7107624566215,-0.7672690583236936
65,26273,2024-10-01 16:15:00,default_mpc,0.029,0.0,0.15898514596311142,-0.7670734841719008,0.0,10297.768525580605,optimal_relaxed_modes,0.001402800000505522,False,,3451.8306787735537,-0.7670734841719008
66,26274,2024-10-01 16:30:00,default_mpc,0.029,0.0,0.17913589518937273,-0.7670029578495047,0.0,10297.768525580605,optimal_relaxed_modes,0.001213999988976866,False,,3451.513310322771,-0.7670029578495047
67,26275,2024-10-01 16:45:00,default_mpc,0.029,0.0,0.23736998976278964,-0.7669872697524777,0.0,10297.768525580605,optimal_relaxed_modes,0.0011509000032674521,False,,3451.4427138861492,-0.7669872697524777
68,26276,2024-10-01 17:00:00,default_mpc,0.15,48.36,0.27068144354306944,-0.7661656101144139,0.0,10297.768525580605,optimal_relaxed_modes,0.001117300009354949,False,,3447.7452455148623,-0.7661656101144139
69,26277,2024-10-01 17:15:00,default_mpc,0.029,0.0,0.32323252140816705,-0.7658470074788826,0.0,10297.768525580605,optimal_relaxed_modes,0.0011641999881248921,False,,3446.3115336549718,-0.7658470074788826
70,26278,2024-10-01 17:30:00,default_mpc,0.029,0.0,0.37197154867966703,-0.7657900753773917,0.0,10297.768525580605,optimal_relaxed_modes,0.0014434000186156482,False,,3446.055339198263,-0.7657900753773917
71,26279,2024-10-01 17:45:00,default_mpc,0.029,0.0,0.4171754559811547,-0.7658429097696351,0.0,10297.768525580605,optimal_relaxed_modes,0.0014552999928127974,False,,3446.293093963358,-0.7658429097696351
72,26280,2024-10-01 18:00:00,default_mpc,0.15,0.0,0.4591012197065066,1.0,0.0,2343.358437415869,optimal_relaxed_modes,0.001657200016779825,False,,-4500.0,1.0
73,26281,2024-10-01 18:15:00,default_mpc,0.029,0.0,0.32040782074130586,-0.7685170882004163,0.0,10297.768525580605,optimal_relaxed_modes,0.0015116000140551478,False,,3458.3268969018736,-0.7685170882004163
74,26282,2024-10-01 18:30:00,default_mpc,0.029,0.0,0.13757723400733185,-0.7688995486966566,0.0,10297.768525580605,optimal_relaxed_modes,0.0011507000017445534,False,,3460.0479691349547,-0.7688995486966566
75,26283,2024-10-01 18:45:00,default_mpc,0.029,0.0,0.15915645091157624,-0.7690824981843228,0.0,10297.768525580605,optimal_relaxed_modes,0.0013919000048190355,False,,3460.8712418294526,-0.7690824981843228
76,26284,2024-10-01 19:00:00,default_mpc,0.18,0.0,0.2188158639146821,-0.7683198008132677,0.0,10297.768525580605,optimal_relaxed_modes,0.00127119998796843,False,,3457.4391036597044,-0.7683198008132677
77,26285,2024-10-01 19:15:00,default_mpc,0.029,0.0,0.2529425417006076,-0.767996849860598,0.0,10297.768525580605,optimal_relaxed_modes,0.0013589000154752284,False,,3455.9858243726912,-0.767996849860598
78,26286,2024-10-01 19:30:00,default_mpc,0.029,0.0,0.3067796322576169,-0.7679051222869746,0.0,10297.768525580605,optimal_relaxed_modes,0.0011023000115528703,False,,3455.5730502913857,-0.7679051222869746
79,26287,2024-10-01 19:45:00,default_mpc,0.029,0.0,0.3567112722682837,-0.7679068249595968,0.0,10297.768525580605,optimal_relaxed_modes,0.001221699989400804,False,,3455.5807123181858,-0.7679068249595968
80,26288,2024-10-01 20:00:00,default_mpc,0.18,0.0,0.403021005923382,1.0,0.0,2349.2000271973975,optimal_relaxed_modes,0.0013943999947514385,False,,-4500.0,1.0
81,26289,2024-10-01 20:15:00,default_mpc,0.029,0.0,0.2638387606511289,-0.7656669187973374,0.0,10297.768525580605,optimal_relaxed_modes,0.001194299984490499,False,,3445.5011345880184,-0.7656669187973374
82,26290,2024-10-01 20:30:00,default_mpc,0.029,0.0,0.09098355099893346,-0.7654406003411008,0.0,10297.768525580605,optimal_relaxed_modes,0.0012174000148661435,False,,3444.482701534954,-0.7654406003411008
83,26291,2024-10-01 20:45:00,default_mpc,0.029,0.0,0.11580271183093137,-0.7644819529761074,0.0,10297.768525580605,optimal_relaxed_modes,0.0011048000014852732,False,,3440.1687883924833,-0.7644819529761074
84,26292,2024-10-01 21:00:00,default_mpc,0.15,0.0,0.17958669538235125,-0.7680504633372243,0.0,10297.768525580605,optimal_relaxed_modes,0.0015322999970521778,False,,3456.227085017509,-0.7680504633372243
